"guide","dataset","table","variable","type","n_rows","crosswalk_status","candidate_dataset","candidate_variable","candidate_product","candidate_description","basis","notes"
"dhda-health","PBS","2020","RPT_ORDR_NMBR","integer",48176,"direct_plida_dataset_variable","PBS","RPT_ORDR_NMBR","madipge-pbs-d-prescriptions-2006 | madipge-pbs-d-prescriptions-2007 | madipge-pbs-d-prescriptions-2008 | madipge-pbs-d-prescriptions-2009 | madipge-pbs-d-prescriptions-2010 | madipge-pbs-d-prescriptions-2011 | madipge-pbs-d-prescriptions-2012 | madipge-pbs-d-prescriptions-2013 | madipge-pbs-d-prescriptions-2014 | madipge-pbs-d-prescriptions-2015 | madipge-pbs-d-prescriptions-2016 | madipge-pbs-d-prescriptions-2017 | madipge-pbs-d-prescriptions-2018 | madipge-pbs-d-prescriptions-2019 | madipge-pbs-d-prescriptions-2020 | madipge-pbs-d-prescriptions-2021 | madipge-pbs-d-prescriptions-2022 | madipge-pbs-d-prescriptions-2023 | madipge-pbs-d-prescriptions-2024 | madipge-pbs-d-prescriptions-2025","Number of authorised prescription repeats","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dhda-health","PBS","2020","SPPLY_DT","Date",48176,"direct_plida_dataset_variable","PBS","SPPLY_DT","madipge-pbs-d-prescriptions-2006 | madipge-pbs-d-prescriptions-2007 | madipge-pbs-d-prescriptions-2008 | madipge-pbs-d-prescriptions-2009 | madipge-pbs-d-prescriptions-2010 | madipge-pbs-d-prescriptions-2011 | madipge-pbs-d-prescriptions-2012 | madipge-pbs-d-prescriptions-2013 | madipge-pbs-d-prescriptions-2014 | madipge-pbs-d-prescriptions-2015 | madipge-pbs-d-prescriptions-2016 | madipge-pbs-d-prescriptions-2017 | madipge-pbs-d-prescriptions-2018 | madipge-pbs-d-prescriptions-2019 | madipge-pbs-d-prescriptions-2020 | madipge-pbs-d-prescriptions-2021 | madipge-pbs-d-prescriptions-2022 | madipge-pbs-d-prescriptions-2023 | madipge-pbs-d-prescriptions-2024 | madipge-pbs-d-prescriptions-2025","Date of supply","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dhda-health","PBS","2020","SRT_RPT_IND","character",48176,"direct_plida_dataset_variable","PBS","SRT_RPT_IND","madipge-pbs-d-prescriptions-2006 | madipge-pbs-d-prescriptions-2007 | madipge-pbs-d-prescriptions-2008 | madipge-pbs-d-prescriptions-2009 | madipge-pbs-d-prescriptions-2010 | madipge-pbs-d-prescriptions-2011 | madipge-pbs-d-prescriptions-2012 | madipge-pbs-d-prescriptions-2013 | madipge-pbs-d-prescriptions-2014 | madipge-pbs-d-prescriptions-2015 | madipge-pbs-d-prescriptions-2016 | madipge-pbs-d-prescriptions-2017 | madipge-pbs-d-prescriptions-2018 | madipge-pbs-d-prescriptions-2019 | madipge-pbs-d-prescriptions-2020 | madipge-pbs-d-prescriptions-2021 | madipge-pbs-d-prescriptions-2022 | madipge-pbs-d-prescriptions-2023 | madipge-pbs-d-prescriptions-2024 | madipge-pbs-d-prescriptions-2025","Repeat prescription indicator","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dhda-health","PBS","2020","STRMLND_ATHRTY_CD","character",48176,"direct_plida_dataset_variable","PBS","STRMLND_ATHRTY_CD","madipge-pbs-d-prescriptions-2006 | madipge-pbs-d-prescriptions-2007 | madipge-pbs-d-prescriptions-2008 | madipge-pbs-d-prescriptions-2009 | madipge-pbs-d-prescriptions-2010 | madipge-pbs-d-prescriptions-2011 | madipge-pbs-d-prescriptions-2012 | madipge-pbs-d-prescriptions-2013 | madipge-pbs-d-prescriptions-2014 | madipge-pbs-d-prescriptions-2015 | madipge-pbs-d-prescriptions-2016 | madipge-pbs-d-prescriptions-2017 | madipge-pbs-d-prescriptions-2018 | madipge-pbs-d-prescriptions-2019 | madipge-pbs-d-prescriptions-2020 | madipge-pbs-d-prescriptions-2021 | madipge-pbs-d-prescriptions-2022 | madipge-pbs-d-prescriptions-2023 | madipge-pbs-d-prescriptions-2024 | madipge-pbs-d-prescriptions-2025","Streamlined authority code","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dhda-health","PBS","2020","SYNTHETIC_AEUID","character",48176,"direct_plida_dataset_variable","PBS","SYNTHETIC_AEUID","madipge-pbs-d-prescriptions-2006 | madipge-pbs-d-prescriptions-2007 | madipge-pbs-d-prescriptions-2008 | madipge-pbs-d-prescriptions-2009 | madipge-pbs-d-prescriptions-2010 | madipge-pbs-d-prescriptions-2011 | madipge-pbs-d-prescriptions-2012 | madipge-pbs-d-prescriptions-2013 | madipge-pbs-d-prescriptions-2014 | madipge-pbs-d-prescriptions-2015 | madipge-pbs-d-prescriptions-2016 | madipge-pbs-d-prescriptions-2017 | madipge-pbs-d-prescriptions-2018 | madipge-pbs-d-prescriptions-2019 | madipge-pbs-d-prescriptions-2020 | madipge-pbs-d-prescriptions-2021 | madipge-pbs-d-prescriptions-2022 | madipge-pbs-d-prescriptions-2023 | madipge-pbs-d-prescriptions-2024 | madipge-pbs-d-prescriptions-2025","Synthetic MADIP Person ID | Synthetic id of individual person on dataset","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dhda-health","PBS","2020","UNDR_CPRSCRPTN_TYP_CD","character",48176,"direct_plida_dataset_variable","PBS","UNDR_CPRSCRPTN_TYP_CD","madipge-pbs-d-prescriptions-2006 | madipge-pbs-d-prescriptions-2007 | madipge-pbs-d-prescriptions-2008 | madipge-pbs-d-prescriptions-2009 | madipge-pbs-d-prescriptions-2010 | madipge-pbs-d-prescriptions-2016 | madipge-pbs-d-prescriptions-2017 | madipge-pbs-d-prescriptions-2018 | madipge-pbs-d-prescriptions-2019 | madipge-pbs-d-prescriptions-2020 | madipge-pbs-d-prescriptions-2021 | madipge-pbs-d-prescriptions-2022 | madipge-pbs-d-prescriptions-2023 | madipge-pbs-d-prescriptions-2024 | madipge-pbs-d-prescriptions-2025","Under co-payment prescription type","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DEX","DEX","ASSISTANCE_TYPE","character",263,"manual_same_dataset_plida_concept_match","DEX","PRIMARYASSISTANCENEEDEDKEY","madipge-dex-d-extended-15-current","A given client's main reason for applying for a service, represented by a key.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated assistance type is a simplified main-assistance concept; local metadata variable is the primary assistance-needed key."
"dss","DEX","DEX","ATSI_CODE","character",263,"manual_same_dataset_plida_concept_match","DEX","ATSICODE","madipge-dex-d-extended-15-current","Whether a client identifies as being of Aboriginal or Torres Strait Islander origin as represented by a code.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","BIRTH_MONTH","integer",263,"manual_same_dataset_plida_concept_match","DEX","BIRTHMONTH","madipge-dex-d-extended-15-current","The client's month of birth","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","BIRTH_YEAR","integer",263,"manual_same_dataset_plida_concept_match","DEX","BIRTHYEAR","madipge-dex-d-extended-15-current","The client's year of birth","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","COUNTRY_OF_BIRTH","integer",263,"manual_same_dataset_plida_concept_match","DEX","BIRTHCOUNTRYCODE","madipge-dex-d-extended-15-current","The country where a given client was born, represented by a code.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","EDUCATION_LEVEL","character",263,"manual_same_dataset_plida_concept_match","DEX","EDUCATIONLEVELCODE","madipge-dex-d-extended-15-current","The highest level of education or qualification achieved by a given client, represented by a label.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","EMPLOYMENT_STATUS","character",263,"manual_same_dataset_plida_concept_match","DEX","EMPLOYMENTSTATUSCODE","madipge-dex-d-extended-15-current","The employment status of a given client, whether employed or another role, represented by a label.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","EXIT_REASON","character",263,"manual_same_dataset_plida_concept_match","DEX","EXITREASONCODE","madipge-dex-d-extended-15-current","This data provides information about the circumstances surrounding the ending of a client’s relationship with a case. This contributes to a general understanding of the patterns of client interaction with a program and gives indications as to reason a client might disengage with a service.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","GENDER_CODE","character",263,"manual_same_dataset_plida_concept_match","DEX","GENDERCODE","madipge-dex-d-extended-15-current","The identification of a client as male female and other genders which are a combination of male and female or neither male nor femaleas represented by a code.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","SCORE_POST","integer",263,"manual_same_dataset_plida_concept_match","DEX","OUTCOMEDOMAINSCORE","madipge-dex-d-extended-15-current","An outcome domain rating recorded for a given client outcome assessment, represented by a score 1-5.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated pre/post SCORE fields are two local draws from the DEX outcome domain score concept."
"dss","DEX","DEX","SCORE_PRE","integer",263,"manual_same_dataset_plida_concept_match","DEX","OUTCOMEDOMAINSCORE","madipge-dex-d-extended-15-current","An outcome domain rating recorded for a given client outcome assessment, represented by a score 1-5.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated pre/post SCORE fields are two local draws from the DEX outcome domain score concept."
"dss","DEX","DEX","SESSION_DATE","Date",263,"manual_same_dataset_plida_concept_match","DEX","CONDUCTEDDATE","madipge-dex-d-extended-15-current","The date a given session took place.","Manual same-dataset concept crosswalk to local PLIDA metadata variable; generated name is compact/simplified and is not asserted to be an official source variable name.","Generated compact DEX field maps to a same-dataset DEX metadata variable."
"dss","DEX","DEX","STATE_ASGS_2021","integer",263,"direct_plida_dataset_variable","DEX","STATE_ASGS_2021","madipge-dex-d-extended-15-current","State (number)","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DEX","DEX","SYNTHETIC_AEUID","character",263,"direct_plida_dataset_variable","DEX","SYNTHETIC_AEUID","madipge-dex-d-extended-15-current","Anonymised DEX person level id","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","BEN_STATUS","character",1442,"direct_plida_dataset_variable","DOMINO","BEN_STATUS","madipge-dom-monthly-d-base","Benefit status","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","BEN_TYPE_CODE","character",1442,"direct_plida_dataset_variable","DOMINO","BEN_TYPE_CODE","madipge-dom-monthly-d-base | madipge-dom-monthly-d-inc-dfi | madipge-dom-monthly-d-rlt-prin-carer-beta","Recipient benefit type code","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","DURN_DAYS","integer",1442,"direct_plida_dataset_variable","DOMINO","DURN_DAYS","madipge-dom-monthly-d-base","Duration of episode (days)","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","END_RSN","character",1442,"direct_plida_dataset_variable","DOMINO","END_RSN","madipge-dom-monthly-d-base | madipge-dom-monthly-d-rlt-grandpar-grandchild","End reason","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","END_RSN_CODE","character",1442,"direct_plida_dataset_variable","DOMINO","END_RSN_CODE","madipge-dom-monthly-d-base","End reason code","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","PERIOD_END_DATE","Date",1442,"direct_plida_dataset_variable","DOMINO","PERIOD_END_DATE","madipge-dom-monthly-d-base | madipge-dom-monthly-d-disability-carers | madipge-dom-monthly-d-families-children | madipge-dom-monthly-d-older-students | madipge-dom-monthly-d-retirement-widows | madipge-dom-monthly-d-pyh-cea | madipge-dom-monthly-d-pyh-emg | madipge-dom-monthly-d-pyh-era | madipge-dom-monthly-d-pyh-erp | madipge-dom-monthly-d-pyh-ecp | madipge-dom-monthly-d-pyh-inm | madipge-dom-monthly-d-pyh-cls | madipge-dom-monthly-d-pyh-pbb | madipge-dom-monthly-d-pyh-gsr | madipge-dom-monthly-d-pyh-svg | madipge-dom-monthly-d-pyh-svk | madipge-dom-monthly-d-pyh-svw | madipge-dom-monthly-d-pyh-svt | madipge-dom-monthly-d-pyh-svv | madipge-dom-monthly-d-pyh-spl | madipge-dom-monthly-d-een-abstudy-hist | madipge-dom-monthly-d-een-aic-hist | madipge-dom-monthly-d-inc-dfi | madipge-dom-monthly-d-inc-dva | madipge-dom-monthly-d-een-edep-hist | madipge-dom-monthly-d-rlt-grandpar-grandchild | madipge-dom-monthly-d-inc-shc | madipge-dom-monthly-d-inc-cdep | madipge-dom-monthly-d-loc-pos-temp-term-dtls | madipge-dom-monthly-d-pyh-oneoff-adv | madipge-dom-monthly-d-inc-cdep-other | madipge-dom-monthly-d-een-pes-hist | madipge-dom-monthly-d-working-age | madipge-dom-monthly-d-rlt-prin-carer-beta","Event end date","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","PERIOD_START_DATE","Date",1442,"direct_plida_dataset_variable","DOMINO","PERIOD_START_DATE","madipge-dom-monthly-d-base | madipge-dom-monthly-d-disability-carers | madipge-dom-monthly-d-families-children | madipge-dom-monthly-d-older-students | madipge-dom-monthly-d-retirement-widows | madipge-dom-monthly-d-pyh-cea | madipge-dom-monthly-d-pyh-emg | madipge-dom-monthly-d-pyh-era | madipge-dom-monthly-d-pyh-erp | madipge-dom-monthly-d-pyh-ecp | madipge-dom-monthly-d-pyh-inm | madipge-dom-monthly-d-pyh-cls | madipge-dom-monthly-d-pyh-pbb | madipge-dom-monthly-d-pyh-gsr | madipge-dom-monthly-d-pyh-svg | madipge-dom-monthly-d-pyh-svk | madipge-dom-monthly-d-pyh-svw | madipge-dom-monthly-d-pyh-svt | madipge-dom-monthly-d-pyh-svv | madipge-dom-monthly-d-pyh-spl | madipge-dom-monthly-d-een-abstudy-hist | madipge-dom-monthly-d-een-aic-hist | madipge-dom-monthly-d-inc-dfi | madipge-dom-monthly-d-inc-dva | madipge-dom-monthly-d-een-edep-hist | madipge-dom-monthly-d-rlt-grandpar-grandchild | madipge-dom-monthly-d-inc-shc | madipge-dom-monthly-d-inc-cdep | madipge-dom-monthly-d-loc-pos-temp-term-dtls | madipge-dom-monthly-d-pyh-oneoff-adv | madipge-dom-monthly-d-inc-cdep-other | madipge-dom-monthly-d-een-pes-hist | madipge-dom-monthly-d-working-age | madipge-dom-monthly-d-rlt-prin-carer-beta","Event start date","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","det_ben","SYNTHETIC_AEUID","character",1442,"direct_plida_dataset_variable","DOMINO","SYNTHETIC_AEUID","madipge-dom-monthly-d-base | madipge-dom-monthly-d-disability-carers | madipge-dom-monthly-d-families-children | madipge-dom-monthly-d-indg-stat | madipge-dom-monthly-d-older-students | madipge-dom-monthly-d-retirement-widows | madipge-dom-monthly-d-pyh-cea | madipge-dom-monthly-d-pyh-emg | madipge-dom-monthly-d-pyh-era | madipge-dom-monthly-d-pyh-erp | madipge-dom-monthly-d-pyh-ecp | madipge-dom-monthly-d-pyh-inm | madipge-dom-monthly-d-pyh-cls | madipge-dom-monthly-d-pyh-pbb | madipge-dom-monthly-d-pyh-gsr | madipge-dom-monthly-d-pyh-svg | madipge-dom-monthly-d-pyh-svk | madipge-dom-monthly-d-pyh-svw | madipge-dom-monthly-d-pyh-svt | madipge-dom-monthly-d-pyh-svv | madipge-dom-monthly-d-pyh-spl | madipge-dom-monthly-d-een-abstudy-hist | madipge-dom-monthly-d-een-aic-hist | madipge-dom-monthly-d-inc-dfi | madipge-dom-monthly-d-inc-dva | madipge-dom-monthly-d-een-edep-hist | madipge-dom-monthly-d-rlt-grandpar-grandchild | madipge-dom-monthly-d-inc-shc | madipge-dom-monthly-d-inc-cdep | madipge-dom-monthly-d-loc-pos-temp-term-dtls | madipge-dom-monthly-d-pyh-oneoff-adv | madipge-dom-monthly-d-inc-cdep-other | madipge-dom-monthly-d-een-pes-hist | madipge-dom-monthly-d-working-age | madipge-dom-monthly-d-rlt-prin-carer-beta","Synthetic MADIP Person ID","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","edu_lvl","LVL_ATTAINED","character",1442,"direct_plida_dataset_variable","DOMINO","LVL_ATTAINED","madipge-dom-monthly-d-base","Education level attained code","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","edu_lvl","LVL_ATTAINED_DESC","character",1442,"direct_plida_dataset_variable","DOMINO","LVL_ATTAINED_DESC","madipge-dom-monthly-d-base","Education level attained description","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
"dss","DOMINO","edu_lvl","PERIOD_END_DATE","Date",1442,"direct_plida_dataset_variable","DOMINO","PERIOD_END_DATE","madipge-dom-monthly-d-base | madipge-dom-monthly-d-disability-carers | madipge-dom-monthly-d-families-children | madipge-dom-monthly-d-older-students | madipge-dom-monthly-d-retirement-widows | madipge-dom-monthly-d-pyh-cea | madipge-dom-monthly-d-pyh-emg | madipge-dom-monthly-d-pyh-era | madipge-dom-monthly-d-pyh-erp | madipge-dom-monthly-d-pyh-ecp | madipge-dom-monthly-d-pyh-inm | madipge-dom-monthly-d-pyh-cls | madipge-dom-monthly-d-pyh-pbb | madipge-dom-monthly-d-pyh-gsr | madipge-dom-monthly-d-pyh-svg | madipge-dom-monthly-d-pyh-svk | madipge-dom-monthly-d-pyh-svw | madipge-dom-monthly-d-pyh-svt | madipge-dom-monthly-d-pyh-svv | madipge-dom-monthly-d-pyh-spl | madipge-dom-monthly-d-een-abstudy-hist | madipge-dom-monthly-d-een-aic-hist | madipge-dom-monthly-d-inc-dfi | madipge-dom-monthly-d-inc-dva | madipge-dom-monthly-d-een-edep-hist | madipge-dom-monthly-d-rlt-grandpar-grandchild | madipge-dom-monthly-d-inc-shc | madipge-dom-monthly-d-inc-cdep | madipge-dom-monthly-d-loc-pos-temp-term-dtls | madipge-dom-monthly-d-pyh-oneoff-adv | madipge-dom-monthly-d-inc-cdep-other | madipge-dom-monthly-d-een-pes-hist | madipge-dom-monthly-d-working-age | madipge-dom-monthly-d-rlt-prin-carer-beta","Event end date","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",""
