"asset","dataset","official_product","official_table","logical_output","variable","type","n_rows","official_description","official_valid_response"
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_5","madipge-mbs-d-claims-2023--mbs_dos_2023_5","SPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_5","madipge-mbs-d-claims-2023--mbs_dos_2023_5","SPRPRAC","character",100,"A unique alphanumeric identifier for a medicare service provider's location  which may be the place of a providers practice or the place of equipment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","AGGRITEM","character",100,"Mbs item number from the aggregate item number field. for most mbs items this will be the same as the mbs item number in the base item number field. where the schedule fee for one item is dependent on the schedule fee for another item  the main item is stored in the aggregate item number field and the other item number is stored in the base item number field.note: all mbs statistics are based on the latest mapped item number which is derived from the aggregate item number.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","BTOS","character",100,"Broad classifications of the mbs used for reporting. the categories for the broad type of service (btos) hierarchy in reporting order  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","ITEM","character",100,"Latest mbs item number for the aggregate item.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","MBSCAT","integer",100,"The categories which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","MBSGROUP","character",100,"The groups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","MBSSUBGROUP","character",100,"The subgroups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","RPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","RPRPRAC","character",100,"A unique alphanumeric identifier for the practice site of the medicare service provider who requested further care  services or treatment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","SPR_RSP","character",100,"The registered specialty of the authorised health professional who provided the service  as represented by a code.  where a health professional has multiple registered specialties  the code is the one that was relevant in assessing the claim.  this specialty may not be a health professional's major specialty.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","SPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_6","madipge-mbs-d-claims-2023--mbs_dos_2023_6","SPRPRAC","character",100,"A unique alphanumeric identifier for a medicare service provider's location  which may be the place of a providers practice or the place of equipment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","AGGRITEM","character",100,"Mbs item number from the aggregate item number field. for most mbs items this will be the same as the mbs item number in the base item number field. where the schedule fee for one item is dependent on the schedule fee for another item  the main item is stored in the aggregate item number field and the other item number is stored in the base item number field.note: all mbs statistics are based on the latest mapped item number which is derived from the aggregate item number.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","BTOS","character",100,"Broad classifications of the mbs used for reporting. the categories for the broad type of service (btos) hierarchy in reporting order  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","ITEM","character",100,"Latest mbs item number for the aggregate item.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","MBSCAT","integer",100,"The categories which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","MBSGROUP","character",100,"The groups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","MBSSUBGROUP","character",100,"The subgroups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","RPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","RPRPRAC","character",100,"A unique alphanumeric identifier for the practice site of the medicare service provider who requested further care  services or treatment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","SPR_RSP","character",100,"The registered specialty of the authorised health professional who provided the service  as represented by a code.  where a health professional has multiple registered specialties  the code is the one that was relevant in assessing the claim.  this specialty may not be a health professional's major specialty.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","SPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_7","madipge-mbs-d-claims-2023--mbs_dos_2023_7","SPRPRAC","character",100,"A unique alphanumeric identifier for a medicare service provider's location  which may be the place of a providers practice or the place of equipment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","AGGRITEM","character",100,"Mbs item number from the aggregate item number field. for most mbs items this will be the same as the mbs item number in the base item number field. where the schedule fee for one item is dependent on the schedule fee for another item  the main item is stored in the aggregate item number field and the other item number is stored in the base item number field.note: all mbs statistics are based on the latest mapped item number which is derived from the aggregate item number.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","BTOS","character",100,"Broad classifications of the mbs used for reporting. the categories for the broad type of service (btos) hierarchy in reporting order  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","ITEM","character",100,"Latest mbs item number for the aggregate item.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","MBSCAT","integer",100,"The categories which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","MBSGROUP","character",100,"The groups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","MBSSUBGROUP","character",100,"The subgroups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","RPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","RPRPRAC","character",100,"A unique alphanumeric identifier for the practice site of the medicare service provider who requested further care  services or treatment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","SPR_RSP","character",100,"The registered specialty of the authorised health professional who provided the service  as represented by a code.  where a health professional has multiple registered specialties  the code is the one that was relevant in assessing the claim.  this specialty may not be a health professional's major specialty.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","SPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_8","madipge-mbs-d-claims-2023--mbs_dos_2023_8","SPRPRAC","character",100,"A unique alphanumeric identifier for a medicare service provider's location  which may be the place of a providers practice or the place of equipment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","AGGRITEM","character",100,"Mbs item number from the aggregate item number field. for most mbs items this will be the same as the mbs item number in the base item number field. where the schedule fee for one item is dependent on the schedule fee for another item  the main item is stored in the aggregate item number field and the other item number is stored in the base item number field.note: all mbs statistics are based on the latest mapped item number which is derived from the aggregate item number.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","BTOS","character",100,"Broad classifications of the mbs used for reporting. the categories for the broad type of service (btos) hierarchy in reporting order  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","ITEM","character",100,"Latest mbs item number for the aggregate item.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","MBSCAT","integer",100,"The categories which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","MBSGROUP","character",100,"The groups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","MBSSUBGROUP","character",100,"The subgroups which represent the service events within the mbs  as represented by a code.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","RPRPC","character",100,"The australian numeric descriptor for a postal delivery area for an address.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","RPRPRAC","character",100,"A unique alphanumeric identifier for the practice site of the medicare service provider who requested further care  services or treatment.",
"PLIDA","MBS","madipge-mbs-d-claims-2023","mbs_dos_2023_9","madipge-mbs-d-claims-2023--mbs_dos_2023_9","SPR_RSP","character",100,"The registered specialty of the authorised health professional who provided the service  as represented by a code.  where a health professional has multiple registered specialties  the code is the one that was relevant in assessing the claim.  this specialty may not be a health professional's major specialty.",
