"asset","dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","official_valid_responses","example_product","example_table","example_logical_output","existing_generator_exact_match","existing_generator_match_count","existing_generator_tables","existing_generator_types","existing_generator_crosswalk_statuses","existing_generator_candidate_variables","existing_generator_candidate_products","existing_generator_basis","existing_generator_notes","evidence_exact_match","evidence_file","evidence_status","evidence_source_url","evidence_source_summary","evidence_generated_assessment","evidence_required_next_action","source_coverage","initial_action","value_semantics","target_value_rule"
"PLIDA","CENSUS","HOSD",2,2,2,"character","Housing Suitability | Housing suitability",,"madip-ge-030103d-census2016-census2016dwelling-2016","census_2016_dwelling","madip-ge-030103d-census2016-census2016dwelling-2016--census_2016_dwelling",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","HRSP",3,3,3,"character","Hours Worked | Hours worked",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",TRUE,1,"person","character","direct_plida_dataset_variable","HRSP","madipge-cen11-d-person-2011 | madip-ge-030101d-census2016-census2016person-2016 | madipge-cen21-d-person-2021","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",,TRUE,"census-variable-code-evidence.csv","official_abs_dictionary_small_code_set_current_tested","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/hours-worked-hrsp","Hours worked as 00-99 singly plus && not stated, @@ not applicable, VV overseas visitor.","Generated values are tested against the ABS-style code set; sampled distribution is synthetic and not an ABS calibration fact.","Keep source URL attached; validate emitted codes against official set and keep distribution labelled local.","exact_source_backed_variable_evidence","validate_then_route_existing_generator_field","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","HRWRP",2,2,2,"character","Hours Worked (ranges)",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",TRUE,1,"person","character","direct_plida_dataset_variable","HRWRP","madipge-cen11-d-person-2011 | madip-ge-030101d-census2016-census2016person-2016 | madipge-cen21-d-person-2021","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",,TRUE,"census-variable-code-evidence.csv","official_abs_dictionary_small_code_set_current_tested","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/hours-worked-ranges-hrwrp","00 0 hours; 01 1-9; 02 10-19; 03 20-29; 04 30-34; 05 35-39; 06 40-44; 07 45-49; 08 50-59; 09 60-69; 10 70+; &&, @@, VV.","Generated values are tested against the ABS-style code set; sampled distribution is synthetic and not an ABS calibration fact.","Keep source URL attached; validate emitted codes against official set and keep distribution labelled local.","exact_source_backed_variable_evidence","validate_then_route_existing_generator_field","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","HSCP",2,2,2,"character","Highest Year of School Completed",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",TRUE,1,"person","character","direct_plida_dataset_variable","HSCP","madipge-cen11-d-person-2011 | madip-ge-030101d-census2016-census2016person-2016 | madipge-cen21-d-person-2021","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",,TRUE,"census-variable-code-evidence.csv","official_abs_dictionary_small_code_set_current_tested","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/education-and-training/highest-year-school-completed-hscp","1 Year 12/equivalent; 2 Year 11/equivalent; 3 Year 10/equivalent; 4 Year 9/equivalent; 5 Year 8 or below; 6 did not go to school; &, @, V.","Generated values are tested against the ABS-style code set; sampled distribution is synthetic and not an ABS calibration fact.","Keep source URL attached; validate emitted codes against official set and keep distribution labelled local.","exact_source_backed_variable_evidence","validate_then_route_existing_generator_field","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","IARED",1,1,1,"character","Indigenous area (en)",,"madipge-cen21-d-dwelling-2021","census_2021_dwelling","madipge-cen21-d-dwelling-2021--census_2021_dwelling",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","IAREP",1,1,1,"character","Indigenous area (ur)",,"madipge-cen21-d-person-2021","census_2021_person","madipge-cen21-d-person-2021--census_2021_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","IFAGEP",3,3,3,"integer","Imputation Flag for Age | Imputation flag for age",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","indicator_or_flag","Use the official indicator domain. Derive the value from the linked event or person state."
"PLIDA","CENSUS","IFMSTP",3,3,3,"integer","Imputation Flag for Registered Marital Status | Imputation flag for registered marital status",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","indicator_or_flag","Use the official indicator domain. Derive the value from the linked event or person state."
"PLIDA","CENSUS","IFNMFD",3,3,3,"integer","Imputation Flag for Number of Males and Females in Dwelling | Imputation flag for number of males and females in dwelling",,"madip-ge-030103d-census2016-census2016dwelling-2016","census_2016_dwelling","madip-ge-030103d-census2016-census2016dwelling-2016--census_2016_dwelling",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","indicator_or_flag","Use the official indicator domain. Derive the value from the linked event or person state."
"PLIDA","CENSUS","IFPOWP",2,2,2,"integer","Imputation Flag for Place of Work | Imputation flag for place of work",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","indicator_or_flag","Use the official indicator domain. Derive the value from the linked event or person state."
"PLIDA","CENSUS","IFPURP",3,3,3,"integer","Imputation Flag for Place of Usual Residence | Imputation flag for place of usual residence",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","indicator_or_flag","Use the official indicator domain. Derive the value from the linked event or person state."
"PLIDA","CENSUS","IFSEXP",2,2,2,"integer","Imputation Flag for Sex | Imputation flag for sex",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","indicator_or_flag","Use the official indicator domain. Derive the value from the linked event or person state."
"PLIDA","CENSUS","ILOCD",1,1,1,"character","Indigenous location (en)",,"madipge-cen21-d-dwelling-2021","census_2021_dwelling","madipge-cen21-d-dwelling-2021--census_2021_dwelling",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","ILOCP",1,1,1,"character","Indigenous location (ur)",,"madipge-cen21-d-person-2021","census_2021_person","madipge-cen21-d-person-2021--census_2021_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","IMPSA2WKADP",1,1,1,"integer","Imputed SA2 of workplace address",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","geography_or_area_classification","Map the linked residence or service location through the correct vintage-specific reference geography."
"PLIDA","CENSUS","IMPSTEWKADP",1,1,1,"integer","Imputed state/territory of workplace address",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","INCP",3,3,3,"character","Total Personal Income (weekly) | Total personal income (weekly)",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",TRUE,1,"person","character","direct_plida_dataset_variable","INCP","madipge-cen11-d-person-2011 | madip-ge-030101d-census2016-census2016person-2016 | madipge-cen21-d-person-2021","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",,TRUE,"census-variable-code-evidence.csv","official_abs_dictionary_small_code_set_current_tested","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/total-personal-income-weekly-incp","Weekly personal income range codes 01-16, top code 16 is $3,500 or more per week; && not stated; @@ not applicable; VV overseas visitor.","Generated values are tested against the ABS-style code set; sampled distribution is synthetic and not an ABS calibration fact.","Keep source URL attached; validate emitted codes against official set and keep distribution labelled local.","exact_source_backed_variable_evidence","validate_then_route_existing_generator_field","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","CENSUS","INDP",3,3,3,"character","Industry of Employment | Industry of employment",,"madip-ge-030101d-census2016-census2016person-2016","census_2016_person","madip-ge-030101d-census2016-census2016person-2016--census_2016_person",TRUE,1,"person","character","direct_plida_dataset_variable","INDP","madipge-cen11-d-person-2011 | madip-ge-030101d-census2016-census2016person-2016 | madipge-cen21-d-person-2021","Direct match on generated dataset + variable name in inst/plida_metadata/variables.csv.",,TRUE,"census-variable-code-evidence.csv","official_abs_dictionary_large_classification_current_subset","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/income-and-work/industry-employment-indp","Industry of employment classification; current generator uses selected ANZSIC division-style codes plus supplementary codes, not the full detailed official table.","Official page exists, but current generator emits a subset or higher-level representation; full code table still needs frozen machine-readable source for validation.","Freeze or generate the full official code table and validate every emitted code against it.","exact_partial_or_local_variable_evidence","resolve_evidence_limit_then_route_existing_generator_field","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
