"dataset","variable","status","value_domain","values","n_values","values_are_sample","full_list_size","value_source","value_source_url","variable_description","description_source","description_source_url","value_definition","limitation","description_provenance","value_provenance","confidence","rationale","evidence_quote","supersedes_rationale","research_file","enumerated"
"PBS","RPT_ORDR_NMBR","sourced","count_with_not_stated","[]",0,FALSE,,"AIHW METeOR 603919, Pharmaceutical Benefits Scheme (PBS) prescription—number of authorised prescription repeats, total number N[N] (Department of Health)","https://meteor.aihw.gov.au/content/603919",,,,,,,,"high","Open count, not a code list, but METeOR does publish the representation for this exact variable name: format N[N], 0 for single-supply prescriptions, and the supplementary value 99 for not stated.","Supplementary values: 99 Not stated/inadequately described","The existing ""not specified"" treatment is fine and the generator's 0-15 range sits inside the published format; the only additions are the two-digit width cap and the reserved 99.","findings2-pbs.json",FALSE
"PBS","STRMLND_ATHRTY_CD","sourced","pbs_streamlined_authority_code","[]",0,TRUE,1031,"PBS Schedule, Streamlined Authority item listing (Department of Health and Aged Care), with the format stated in PBS Explanatory Notes section 1.2","https://www.pbs.gov.au/browse/streamlined-authority",,,,,,,,"high","The PBS publishes a streamlined authority code against each restriction on each Authority required (STREAMLINED) item; I scraped the A-Z browse listing (23 pages, 4,468 item/brand rows) and found 1,031 distinct codes, all bare 4- or 5-digit numerics, which matches the Explanatory Notes' ""four or five digit streamlined authority code"".","the authority prescription form must include a four or five digit streamlined authority code","The generator currently writes S0001-S9999, an invented alphabetic-prefixed form, and only when the item lookup's benefit_type is S. The prefix is wrong: real codes are bare numerics such as 4512, 5942 and 14604. The 1,031 count is the current schedule only, so it is a floor, not the historical universe for 2006-2025; codes are also per-restriction, so one item can carry several (the listing shows cells like ""4512-4454"").","findings2-pbs.json",FALSE
"PBS","UNDR_CPRSCRPTN_TYP_CD","guessed","Short code distinguishing types of under co-payment prescription; null where the claim is not under co-payment (inferred)","[""1: under co-payment prescription, general patient"",""2: under co-payment prescription, concessional patient""]",2,FALSE,,"AIHW METeOR 603902, PBS claim type, code A (supports the under co-payment concept and its collection from 1 April 2012, not this field's code list)","https://meteor.aihw.gov.au/content/603902",,,,,,,,"low","No published code table found: this variable is absent from METeOR's PBS data set specification, which covers every other coded field in this assignment under its exact PLIDA variable name, and the PBS under co-payment statistics pages publish no type classification. The generator's existing 1/2 split on patient category, null when the claim is above co-payment, is a defensible shape given the field only exists on under co-payment claims, so I recommend leaving it alone and simply labelling it guessed.",,,"findings2-pbs.json",TRUE
"PIT_ITR","AGE_PNSN_ACTN_CD","guessed","ato_itr_pension_rebate_code","[""S: Centrelink client, single, widowed, separated, sole parent, or long-standing pension with an ineligible spouse"",""A: Centrelink client, both eligible, had to live apart due to illness or in a nursing home"",""H: Centrelink client, spouse ineligible, had to live apart due to illness or in a nursing home"",""M: Centrelink client, both eligible, living together"",""Q: Centrelink client, spouse ineligible, living together"",""B: DVA client, equivalent of S"",""E: DVA client, equivalent of A"",""C: DVA client, equivalent of H"",""F: DVA client, equivalent of M"",""D: DVA client, equivalent of Q""]",10,FALSE,10,"ATO TaxPack 2000 (NAT 0976-6.2000), question 6 'Commonwealth of Australia government pensions and allowances', REBATE CODE LETTERS table, page 25","https://iorder.com.au/publication/Download.aspx?ProdID=0976-6.2000",,,,,,,,"low","Item 6 (which covers the age pension) is the only pension item on the tax return with a code box in the years this field covers, and 'action code' is this table's name for a return code-letter box, but the mapping to a field named for the age pension specifically is not proven.","Print your rebate code letter in the small box at the right of B item 6","The earlier determination gave no domain at all; a coarse code-letter domain of the right shape is defensible.","findings-ato.json",TRUE
"PIT_ITR","AGE_RANGE","guessed","ato_age_range","[""Under 18"",""18 - 24"",""25 - 29"",""30 - 34"",""35 - 39"",""40 - 44"",""45 - 49"",""50 - 54"",""55 - 59"",""60 - 64"",""65 - 69"",""70 - 74"",""75 and over""]",13,FALSE,13,"ATO Taxation statistics 2023-24, Individuals Table 3, column 'Age range' (note 3: age as at 30 June at the end of the income year, from the birth date on the return)","https://data.gov.au/data/dataset/faea4485-f407-457d-97f8-3f0822ccd654/resource/fa246a26-1317-443d-8f6e-6d7521453861/download/ts24individual03sextaxablestatusagerangetaxableincomerange.xlsx",,,,,,,,"medium","This is the ATO's standard age banding for individual income tax return data, so it is the most likely banding for an ITR AGE_RANGE field, but the PLIDA bin boundaries are not confirmed.","a. Under 18; b. 18 - 24; ...; m. 75 and over",,"findings-ato.json",TRUE
"PIT_ITR","ARID_HASH_TRUNC","sourced","ABS Address Register identifier (hashed and truncated)","[]",0,FALSE,,"ABS Address Register Information Guide","https://www.abs.gov.au/statistics/research/abs-address-register-information-guide","The address the ATO held for the individual on the income tax return context and payment summary records. It is the key behind the ASGS geography on the same row, and the key that matches the individual's address here to the same address in Core Locations and in the other ATO products, so a residence can be followed across returns without any address text.","ABS Address Register Information Guide","https://www.abs.gov.au/statistics/research/abs-address-register-information-guide","A hash of the address register identifier, truncated. The ABS Address Register is the ABS's list of every known physical address in Australia, built from Geoscape's Geocoded National Address File and extended with each address's use and its dwelling structure. Hashing replaces the identifier with a code carrying none of the address, so the value has no internal structure and cannot be decoded. There is no finite list to publish.","The identifier stands for an address, not for a person or a household, so a shared value shows co-residence rather than a relationship. An administrative address is only as current as the taxpayer's last dealing with the ATO, so it can lag a move by a year or more. Truncating the hash also admits rare collisions, so a shared value is strong evidence of a shared address rather than proof of one.",,,"high","The PLIDA DIL gives the field as a hashed, truncated ARID, and ABS publishes what the Address Register and its identifier are.","an up-to-date, comprehensive list of all known physical addresses within Australia","The entry carried 'not specified' as its domain and the same generic sentence as both its value definition and its limitation.","findings3-arid.json",TRUE
"PIT_ITR","GEOCODE_INDEX","guessed","abs_address_coding_index_identifier","[]",0,FALSE,,"ABS Statistical Spatial Framework guidance material, 'Geocoding unit record data using address and location'","https://www.abs.gov.au/statistics/statistical-geography/statistical-spatial-framework-ssf/statistical-spatial-framework-guidance-material/ssf-guidance-material-geocoding-unit-record-data-using-address-and-location",,,,,,,,"low","The ABS matches reported addresses to a dated G-NAF based coding index, so this field names which index was used; sibling ATO_CR field IN_MAY_24 ('coded to the May 2024 ASGS index') shows the indexes are identified by vintage, but no list of index identifiers is published, so no values can be given.","the geocoding system should use a G-NAF based coding index","The earlier determination gave no concept; the concept is now identified even though the domain remains unenumerable.","findings-ato.json",TRUE
"PIT_ITR","HLTH_FND_CVR_CD","sourced","ato_private_health_type_of_cover","[""A: General cover (also known as 'extras')"",""H: Hospital cover"",""C: Combined hospital and general cover""]",3,FALSE,3,"ATO TaxPack 2010 (NAT 0976-6.2010), 'Private health insurance policy details', page 82, Type of cover code letters","https://iorder.com.au/publication/Download.aspx?ProdID=0976-6.2010",,,,,,,,"high","'Health fund membership type 1' sits beside HLTH_FND_CD 'Health Fund ID1' in the 2009-10 table, matching the tax return's per-policy Health insurer ID / Membership number / Type of cover triplet.","General cover (also known as 'extras') A; Hospital cover H; Combined hospital and general cover C","The earlier determination assumed a private ATO codeframe; TaxPack 2010 publishes the type of cover code letters.","findings-ato.json",TRUE
"PIT_ITR","INCM_TYP_CD","guessed","ato_stp_income_type","[""SAW: salary and wages"",""CHP: closely held payees"",""WHM: working holiday makers"",""FEI: foreign employment income"",""IAA: inbound assignees to Australia"",""SWP: seasonal worker programs"",""JPD: joint petroleum development area"",""VOL: voluntary agreement"",""LAB: labour hire"",""OSP: other specified payments""]",10,FALSE,10,"ATO Single Touch Payroll Phase 2 employer reporting guidelines, 'Income types'","https://www.ato.gov.au/businesses-and-organisations/hiring-and-paying-your-workers/single-touch-payroll/in-detail/single-touch-payroll-phase-2-employer-reporting-guidelines/reporting-the-amounts-you-have-paid/income-types",,,,,,,,"low","The wages and salaries table holds one row per payer from ATO income statement (STP) reporting, and 'Income type' is the STP field name with this published code list; the earliest years in the field (2018-19 to 2020-21) predate STP Phase 2, so only a narrower set (salary and wages, working holiday maker, foreign employment) may appear there. Adversarial verification could not confirm this mapping against the cited source, so the domain is recorded as inferred rather than published.",,"The earlier determination assumed a private ATO codeframe; the ATO publishes the income type codes in the STP Phase 2 guidelines.","findings-ato.json",TRUE
"PIT_ITR","INVMT_PSHP_AND_OTHR_SRCS_CD","guessed","ato_itr_a3_code_box","[""C: the amount at F item A3 (income from investment, partnership and other sources) is zero"",""(blank): the amount is not zero""]",2,FALSE,2,"ATO TaxPack 2010 (NAT 0976-6.2010), question A3 Super co-contribution, instruction for label F; the code box is printed as CODE on the Tax return for individuals 2010 (NAT 2541-6.2010) at item A3","https://iorder.com.au/publication/Download.aspx?ProdID=0976-6.2010",,,,,,,,"low","The field name is the exact label wording of item A3 label F ('Income from investment, partnership and other sources') and the only published instruction for its code box is to print C when the amount is zero; a LOSS box also sits at that label, so an L value may also occur. Adversarial verification could not confirm this mapping against the cited source, so the domain is recorded as inferred rather than published.",,"The earlier determination assumed a private ATO codeframe; the tax return instructions define the code box.","findings-ato.json",TRUE
"PIT_ITR","OCPTN4_CD","sourced","ato_salary_wage_occupation_4digit","[]",0,TRUE,362,"ATO 'Salary and wage occupation codes' NAT 1932-6.2006 (for 2005-06 and subsequent year tax returns), numeric listing. The publication states its codes are the same as NAT 1932-6.2003 and subsequent versions.","https://iorder.com.au/publication/Download.aspx?ProdID=1932-6.2006",,,,,,,,"high","OCPTN4_CD is the 'old' occupation code held for 2006-07 to 2008-09, and the ATO's occupation code at label X of item 1 was a 4-digit ASCO-based code in exactly those years before the 6-digit ANZSCO-based list took over.","insert the appropriate 4-digit code from the list at X item 1","The earlier determination missed that the ATO publishes the 4-digit list; the bundled ato-occupation-codes.tsv is the later 6-digit list, not this one.","findings-ato.json",FALSE
