"Table.Number","Sheet","Table.Name","Product.Name","Item","Variable.Name","Variable.Level","Valid.Response","Available.Periods"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australia","cabltot_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","New South Wales","ce1blnsw_capex","","Number ($'000)","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Victoria","ce1blvic_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Queensland","ce1blqld_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","South Australia","ce1blsa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Western Australia","ce1blwa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Tasmania","ce1bltas_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Northern Territory","ce1blnt_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australian Capital Territory","ce1blact_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australia","ce1bltot_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","New South Wales","ce2blnsw_capex","","Number ($'000)","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Victoria","ce2blvic_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Queensland","ce2blqld_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","South Australia","ce2blsa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Western Australia","ce2blwa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Tasmania","ce2bltas_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Northern Territory","ce2blnt_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australian Capital Territory","ce2blact_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australia","ce2bltot_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","New South Wales","catnsw_capex","","Number ($'000)","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Victoria","catvic_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Queensland","catqld_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","South Australia","catsa_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Western Australia","catwa_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Tasmania","cattas_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Northern Territory","catnt_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australian Capital Territory","catact_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australia","cattot_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","New South Wales","ce1tnsw_capex","","Number ($'000)","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Victoria","ce1tvic_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Queensland","ce1tqld_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","South Australia","ce1tsa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Western Australia","ce1twa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Tasmania","ce1ttas_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Northern Territory","ce1tnt_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australian Capital Territory","ce1tact_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Australia","ce1ttot_capex","","","1996-97;1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","New South Wales","ce2tnsw_capex","","Number ($'000)","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Victoria","ce2tvic_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Queensland","ce2tqld_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","South Australia","ce2tsa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Western Australia","ce2twa_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
18,"18","Private New Capital Expenditure and Expected Expenditure (CAPEX)","blade-table-18-private-new-capital-expenditure-and-expected-expenditure-capex","Tasmania","ce2ttas_capex","","","1997-98;1998-99;1999-2000;2000-01;2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
