"pbs_code","atc_code","atc_level1","benefit_type","claimed_price","pack_size","number_of_repeats","manner_of_admin","weight"
"14703W","L01EX22","L","S",3950,56,5,"ORAL",3.30425588157553e-05
"14713J","L04AC18","L","A",4977.33,1,1,"INJECTION",3.30425588157553e-05
"14732J","L04AC18","L","A",4977.33,1,2,"INJECTION",3.30425588157553e-05
"14742X","L01EE01","L","A",576.8,1,3,"ORAL",3.30425588157553e-05
"14743Y","L01EJ04","L","S",5637.78,30,5,"ORAL",3.30425588157553e-05
"14744B","L01EJ04","L","S",5637.78,30,5,"ORAL",3.30425588157553e-05
"14747E","L04AB04","L","A",272.84,1,5,"INJECTION",3.30425588157553e-05
"14748F","L04AB04","L","A",272.84,1,6,"INJECTION",3.30425588157553e-05
"14749G","L04AB04","L","A",272.84,1,0,"INJECTION",3.30425588157553e-05
"14752K","L01EC02","L","A",3264.44,420,1,"ORAL",3.30425588157553e-05
"14753L","L01EC02","L","A",3264.44,420,3,"ORAL",3.30425588157553e-05
"14754M","L01EC02","L","A",6995.23,120,3,"ORAL",3.30425588157553e-05
"14755N","L01EC02","L","A",4663.49,120,3,"ORAL",3.30425588157553e-05
"14757Q","L01EC02","L","A",6995.23,120,3,"ORAL",3.30425588157553e-05
"14760W","L01EC02","L","A",4663.49,120,1,"ORAL",3.30425588157553e-05
"14761X","L01EE01","L","A",576.8,1,3,"ORAL",3.30425588157553e-05
"14762Y","L01EJ04","L","A",5637.78,30,0,"ORAL",3.30425588157553e-05
"14763B","L01EJ04","L","A",5637.78,30,0,"ORAL",3.30425588157553e-05
"14766E","L01EC02","L","A",6995.23,120,1,"ORAL",3.30425588157553e-05
"14767F","L01EE01","L","A",7363.4,30,3,"ORAL",3.30425588157553e-05
"14769H","L01EJ04","L","A",5637.78,30,0,"ORAL",3.30425588157553e-05
"14770J","L01EJ04","L","S",5637.78,30,5,"ORAL",3.30425588157553e-05
"14772L","L04AB04","L","S",272.84,1,5,"INJECTION",3.30425588157553e-05
"14773M","L01EC02","L","A",3264.44,420,3,"ORAL",3.30425588157553e-05
"14774N","L01EE01","L","A",7363.4,30,3,"ORAL",3.30425588157553e-05
"14778T","L01EC02","L","A",4663.49,120,3,"ORAL",3.30425588157553e-05
"14779W","L01EE01","L","A",1840.85,30,3,"ORAL",3.30425588157553e-05
"14780X","L01EE01","L","A",1840.85,30,3,"ORAL",3.30425588157553e-05
"14792M","L01FX27","L","A",769.23,1,1,"INJECTION",3.30425588157553e-05
"14809K","L01FX27","L","A",9230.77,1,9,"INJECTION",3.30425588157553e-05
"14819Y","L01FX27","L","S",9230.77,1,9,"INJECTION",3.30425588157553e-05
"14851P","L01EF02","L","A",1595.5,21,5,"ORAL",3.30425588157553e-05
"14852Q","L04AB01","L","S",743.6,1,5,"INJECTION",3.30425588157553e-05
"14863G","L01EF02","L","A",3191,42,5,"ORAL",3.30425588157553e-05
"14868M","L01XM02","L","S",19920,60,5,"ORAL",3.30425588157553e-05
"14877B","L04AC05","L","S",716.69,1,1,"INJECTION",3.30425588157553e-05
"14878C","L04AC05","L","S",892.04,1,1,"INJECTION",3.30425588157553e-05
"14879D","L04AC05","L","A",716.69,1,2,"INJECTION",3.30425588157553e-05
"14890Q","L04AC05","L","A",716.69,1,0,"INJECTION",3.30425588157553e-05
"14891R","L04AC05","L","A",716.69,1,1,"INJECTION",3.30425588157553e-05
"14892T","L04AC05","L","A",716.69,1,2,"INJECTION",3.30425588157553e-05
"14893W","L04AC05","L","A",892.04,1,1,"INJECTION",3.30425588157553e-05
"14897C","L04AC05","L","A",892.04,1,2,"INJECTION",3.30425588157553e-05
"14898D","L04AC05","L","A",716.69,1,0,"INJECTION",3.30425588157553e-05
"14899E","L04AC05","L","A",716.69,1,1,"INJECTION",3.30425588157553e-05
"14907N","L04AC05","L","S",892.04,1,2,"INJECTION",3.30425588157553e-05
"14908P","L04AC05","L","A",716.69,1,1,"INJECTION",3.30425588157553e-05
"14909Q","L04AC05","L","S",716.69,1,2,"INJECTION",3.30425588157553e-05
"14916C","L04AC05","L","A",716.69,1,2,"INJECTION",3.30425588157553e-05
"14917D","L04AC05","L","S",892.04,1,1,"INJECTION",3.30425588157553e-05
"14918E","L04AC05","L","S",892.04,1,2,"INJECTION",3.30425588157553e-05
"14926N","L04AC05","L","S",892.04,1,2,"INJECTION",3.30425588157553e-05
"14933Y","L04AC05","L","S",716.69,1,1,"INJECTION",3.30425588157553e-05
"14934B","L04AC05","L","A",892.04,1,0,"INJECTION",3.30425588157553e-05
"14935C","L04AC05","L","A",892.04,1,2,"INJECTION",3.30425588157553e-05
"14943L","L04AC05","L","A",892.04,1,1,"INJECTION",3.30425588157553e-05
"14944M","L04AC05","L","S",716.69,1,1,"INJECTION",3.30425588157553e-05
"14955D","L04AC10","L","A",1316.56,1,0,"INJECTION",3.30425588157553e-05
"14956E","L04AC10","L","A",1316.56,1,2,"INJECTION",3.30425588157553e-05
"14957F","L04AC10","L","A",1316.56,1,0,"INJECTION",3.30425588157553e-05
"14958G","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"14970X","L04AC10","L","A",1316.56,1,5,"INJECTION",3.30425588157553e-05
"14971Y","L04AC10","L","A",1316.56,1,2,"INJECTION",3.30425588157553e-05
"14972B","L04AC10","L","A",1316.56,1,5,"INJECTION",3.30425588157553e-05
"14973C","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"14975E","L04AB04","L","A",272.84,1,4,"INJECTION",3.30425588157553e-05
"14976F","L04AB04","L","A",567.42,2,4,"INJECTION",3.30425588157553e-05
"14983N","L04AC10","L","A",1316.56,1,3,"INJECTION",3.30425588157553e-05
"14985Q","L04AB04","L","A",444.17,2,4,"INJECTION",3.30425588157553e-05
"14990Y","L01EJ01","L","A",2375,56,5,"ORAL",3.30425588157553e-05
"14991B","L01EJ01","L","A",4750,56,5,"ORAL",3.30425588157553e-05
"14992C","L03AB11","L","U",1232.46,4,5,"INJECTION",3.30425588157553e-05
"14995F","L04AB04","L","S",567.42,2,5,"INJECTION",3.30425588157553e-05
"14996G","L04AB04","L","S",567.42,2,5,"INJECTION",3.30425588157553e-05
"14997H","L04AB04","L","A",567.42,2,5,"INJECTION",3.30425588157553e-05
"14998J","L04AB04","L","A",272.84,1,5,"INJECTION",3.30425588157553e-05
"15002N","L01EJ01","L","A",4750,56,5,"ORAL",3.30425588157553e-05
"15004Q","L04AC10","L","A",1316.56,1,0,"INJECTION",3.30425588157553e-05
"15005R","L04AB04","L","S",272.84,1,5,"INJECTION",3.30425588157553e-05
"15006T","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"15007W","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"15008X","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"15009Y","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"15010B","L04AB04","L","A",444.17,2,4,"INJECTION",3.30425588157553e-05
"15014F","L01EJ01","L","A",4750,56,5,"ORAL",3.30425588157553e-05
"15018K","L04AC10","L","A",1316.56,1,5,"INJECTION",3.30425588157553e-05
"15019L","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"15020M","L04AB04","L","A",444.17,2,4,"INJECTION",3.30425588157553e-05
"15027X","L04AC10","L","A",1316.56,1,2,"INJECTION",3.30425588157553e-05
"15028Y","L04AC10","L","A",1316.56,1,0,"INJECTION",3.30425588157553e-05
"15029B","L04AC10","L","A",1316.56,1,5,"INJECTION",3.30425588157553e-05
"15030C","L04AC10","L","A",1316.56,1,3,"INJECTION",3.30425588157553e-05
"15031D","L04AB04","L","A",444.17,2,4,"INJECTION",3.30425588157553e-05
"15038L","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"15039M","L04AB04","L","S",567.42,2,5,"INJECTION",3.30425588157553e-05
"15045W","L03AB11","L","U",1179.57,4,5,"INJECTION",3.30425588157553e-05
"15049C","L01EX27","L","A",8397,64,5,"ORAL",3.30425588157553e-05
"15050D","L04AB01","L","S",743.6,1,5,"INJECTION",3.30425588157553e-05
"15051E","L01EE01","L","S",1840.85,30,5,"ORAL",3.30425588157553e-05
"15055J","L01EC02","L","S",6995.23,120,5,"ORAL",3.30425588157553e-05
"15056K","L01EC02","L","S",4663.49,120,5,"ORAL",3.30425588157553e-05
"15057L","L01EE01","L","S",7363.4,30,5,"ORAL",3.30425588157553e-05
"15059N","L01EX27","L","A",8397,64,5,"ORAL",3.30425588157553e-05
"15064W","L04AJ08","L","A",38657.22,56,5,"ORAL",3.30425588157553e-05
"15071F","L01FC01","L","A",7010.28,1,15,"INJECTION",3.30425588157553e-05
"15082T","L01FC01","L","A",7010.28,1,5,"INJECTION",3.30425588157553e-05
"15088D","L01FC01","L","A",7010.28,1,15,"INJECTION",3.30425588157553e-05
"15110G","L04AC21","L","A",3260,2,3,"INJECTION",3.30425588157553e-05
"15112J","L04AC21","L","A",3260,1,5,"INJECTION",3.30425588157553e-05
"15114L","L01EX07","L","S",9310,30,5,"ORAL",3.30425588157553e-05
"15115M","L01EX07","L","S",9310,30,5,"ORAL",3.30425588157553e-05
"15116N","L04AC21","L","A",3260,2,3,"INJECTION",3.30425588157553e-05
"15119R","L04AC21","L","A",3260,1,3,"INJECTION",3.30425588157553e-05
"15123Y","L01EX07","L","S",9310,30,2,"ORAL",3.30425588157553e-05
"15124B","L01EX07","L","S",9310,30,2,"ORAL",3.30425588157553e-05
"15129G","L01EX07","L","S",9310,30,2,"ORAL",3.30425588157553e-05
"15130H","L01EX07","L","S",9310,30,5,"ORAL",3.30425588157553e-05
"15131J","L04AC21","L","A",3260,1,3,"INJECTION",3.30425588157553e-05
"15133L","L04AC21","L","A",3260,2,5,"INJECTION",3.30425588157553e-05
"15137Q","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"15146E","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"15147F","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"15148G","L04AB04","L","A",567.42,2,3,"INJECTION",3.30425588157553e-05
"15149H","L04AB04","L","S",567.42,2,5,"INJECTION",3.30425588157553e-05
"15153M","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"15155P","L04AB04","L","A",272.84,1,3,"INJECTION",3.30425588157553e-05
"15159W","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"15160X","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"15161Y","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"15162B","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"15170K","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"15172M","L04AB04","L","A",272.84,1,5,"INJECTION",3.30425588157553e-05
"15180Y","L04AB04","L","S",272.84,1,5,"INJECTION",3.30425588157553e-05
"15189K","L04AB04","L","S",444.17,2,5,"INJECTION",3.30425588157553e-05
"15190L","L04AB04","L","A",567.42,2,5,"INJECTION",3.30425588157553e-05
"15200B","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"15201C","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"1598D","L01BB02","L","U",37.25,25,2,"ORAL",3.30425588157553e-05
"1622J","L01BA01","L","U",5.42,30,5,"ORAL",3.30425588157553e-05
"1623K","L01BA01","L","R",37.5,50,2,"ORAL",3.30425588157553e-05
"1880Y","L02BA01","L","R",4.97,30,5,"ORAL",3.30425588157553e-05
"1954W","L04AB01","L","A",371.81,1,3,"INJECTION",3.30425588157553e-05
"1963H","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"1964J","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"2029T","L01EX03","L","S",1193.67,90,2,"ORAL",3.30425588157553e-05
"2030W","L01EX03","L","S",1591.56,60,2,"ORAL",3.30425588157553e-05
"2110C","L02BA01","L","R",9.94,60,5,"ORAL",3.30425588157553e-05
"2150E","L04AA06","L","U",85.79,120,5,"ORAL",3.30425588157553e-05
"2193K","L04AA06","L","U",171.56,120,5,"ORAL",3.30425588157553e-05
"2201W","L01EX03","L","S",795.78,30,5,"ORAL",3.30425588157553e-05
"2232L","L01EX03","L","S",397.89,30,5,"ORAL",3.30425588157553e-05
"2272N","L01BA01","L","U",11.25,15,3,"ORAL",3.30425588157553e-05
"2316X","L02AB02","L","R",77.36,60,2,"ORAL",3.30425588157553e-05
"2395C","L01BA01","L","U",25.5,5,5,"INJECTION",3.30425588157553e-05
"2396D","L01BA01","L","U",26.83,5,0,"INJECTION",3.30425588157553e-05
"2438H","L01AX03","L","U",99.7,5,5,"ORAL",3.30425588157553e-05
"2478K","L01EA02","L","A",221.98,60,5,"ORAL",3.30425588157553e-05
"2482P","L01EA02","L","A",365.62,60,5,"ORAL",3.30425588157553e-05
"2485T","L01EA02","L","A",452.66,60,5,"ORAL",3.30425588157553e-05
"2547C","L01AA03","L","U",48.32,25,1,"ORAL",3.30425588157553e-05
"2687K","L04AX01","L","U",18.87,100,5,"ORAL",3.30425588157553e-05
"2688L","L04AX01","L","U",13.38,100,5,"ORAL",3.30425588157553e-05
"2698B","L02BX03","L","A",876.42,120,2,"ORAL",3.30425588157553e-05
"2725K","L02AB02","L","R",67.83,100,2,"ORAL",3.30425588157553e-05
"2727M","L02AB02","L","R",79.71,60,2,"ORAL",3.30425588157553e-05
"2784M","L02BX02","L","R",314.73,1,5,"INJECTION",3.30425588157553e-05
"2785N","L02BX02","L","R",329.45,1,0,"INJECTION",3.30425588157553e-05
"2818H","L01EG02","L","A",398.35,30,5,"ORAL",3.30425588157553e-05
"2819J","L01EG02","L","A",796.7,30,5,"ORAL",3.30425588157553e-05
"2837H","L01EX01","L","A",2092.68,28,2,"ORAL",3.30425588157553e-05
"2842N","L01EX01","L","S",1033.58,28,5,"ORAL",3.30425588157553e-05
"2846T","L01EC02","L","S",6995.23,120,3,"ORAL",3.30425588157553e-05
"2896K","L04AX07","L","S",114.62,14,0,"ORAL",3.30425588157553e-05
"2898M","L04AK02","L","S",96.5,28,5,"ORAL",3.30425588157553e-05
"2943X","L04AX07","L","S",114.62,14,0,"ORAL",3.30425588157553e-05
"2954L","L01EC02","L","S",4663.49,120,5,"ORAL",3.30425588157553e-05
"2959R","L01EX01","L","A",1033.58,28,2,"ORAL",3.30425588157553e-05
"2963Y","L01EC02","L","S",4663.49,120,3,"ORAL",3.30425588157553e-05
"2966D","L04AX07","L","S",300.62,56,5,"ORAL",3.30425588157553e-05
"2985D","L01EG02","L","A",1593.4,30,5,"ORAL",3.30425588157553e-05
"3093T","L01XX05","L","U",31.92,100,3,"ORAL",3.30425588157553e-05
"3425G","L04AB05","L","A",938.04,2,5,"INJECTION",3.30425588157553e-05
"3426H","L04AB06","L","A",1044.43,1,3,"INJECTION",3.30425588157553e-05
"3428K","L04AB06","L","A",1044.43,1,5,"INJECTION",3.30425588157553e-05
"3430M","L04AB06","L","A",1044.43,1,3,"INJECTION",3.30425588157553e-05
"3432P","L04AB06","L","A",1044.43,1,5,"INJECTION",3.30425588157553e-05
"3434R","L04AB06","L","A",1044.43,1,3,"INJECTION",3.30425588157553e-05
"3436W","L04AB06","L","A",1044.43,1,5,"INJECTION",3.30425588157553e-05
"3445H","L04AB01","L","A",371.81,1,3,"INJECTION",3.30425588157553e-05
"3446J","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"3447K","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"3448L","L04AB01","L","A",371.81,1,5,"INJECTION",3.30425588157553e-05
"3449M","L04AB01","L","A",743.6,1,5,"INJECTION",3.30425588157553e-05
"3450N","L04AB01","L","A",743.6,1,5,"INJECTION",3.30425588157553e-05
"5262Y","L04AE01","L","S",695.7,28,5,"ORAL",3.30425588157553e-05
"5281Y","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"5282B","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"5283C","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"5284D","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"5297T","L02AE04","L","R",1249.46,1,0,"INJECTION",3.30425588157553e-05
"5299X","L04AD02","L","U",37.52,30,3,"ORAL",3.30425588157553e-05
"5300Y","L04AD02","L","U",61.78,60,3,"ORAL",3.30425588157553e-05
"5443L","L01EA01","L","A",80.03,60,5,"ORAL",3.30425588157553e-05
"5444M","L01EA01","L","A",160.05,30,5,"ORAL",3.30425588157553e-05
"5449T","L04AK01","L","R",11.88,30,5,"ORAL",3.30425588157553e-05
"5450W","L04AK01","L","R",18.09,30,5,"ORAL",3.30425588157553e-05
"5451X","L04AD02","L","U",375.22,30,3,"ORAL",3.30425588157553e-05
"8019C","L02BB","L","U",45.59,50,5,"ORAL",3.30425588157553e-05
"8093Y","L02AE03","L","R",625.45,1,1,"IMPLANTATION",3.30425588157553e-05
"8094B","L02BB03","L","S",36.35,28,5,"ORAL",3.30425588157553e-05
"8101J","L03AB08","L","S",668.82,15,5,"INJECTION",3.30425588157553e-05
"8179L","L02BG03","L","R",7.26,30,5,"ORAL",3.30425588157553e-05
"8245Y","L02BG04","L","R",11.16,30,5,"ORAL",3.30425588157553e-05
"8362D","L01BC06","L","U",33.66,120,2,"ORAL",3.30425588157553e-05
"8374R","L04AK01","L","R",11.88,30,5,"ORAL",3.30425588157553e-05
"8375T","L04AK01","L","R",18.09,30,5,"ORAL",3.30425588157553e-05
"8378Y","L01AX03","L","U",4.74,5,5,"ORAL",3.30425588157553e-05
"8379B","L01AX03","L","U",13.93,5,5,"ORAL",3.30425588157553e-05
"8380C","L01AX03","L","U",59.7,5,5,"ORAL",3.30425588157553e-05
"8381D","L01AX03","L","U",141.84,5,5,"ORAL",3.30425588157553e-05
"8506Q","L02BG06","L","R",37.73,30,5,"ORAL",3.30425588157553e-05
"8637N","L04AB01","L","A",371.81,1,3,"INJECTION",3.30425588157553e-05
"8638P","L04AB01","L","A",371.81,1,5,"INJECTION",3.30425588157553e-05
"8646C","L04AD02","L","U",51.48,100,3,"ORAL",3.30425588157553e-05
"8647D","L04AD02","L","U",102.96,100,3,"ORAL",3.30425588157553e-05
"8648E","L04AD02","L","U",257.28,50,3,"ORAL",3.30425588157553e-05
"8649F","L04AA06","L","U",19.2,100,5,"ORAL",3.30425588157553e-05
"8650G","L04AA06","L","U",19.18,50,5,"ORAL",3.30425588157553e-05
"8651H","L04AA06","L","U",244.51,1,5,"ORAL",3.30425588157553e-05
"8657P","L04AD01","L","U",37.2,60,3,"ORAL",3.30425588157553e-05
"8658Q","L04AD01","L","U",22.04,30,3,"ORAL",3.30425588157553e-05
"8659R","L04AD01","L","U",45.87,30,3,"ORAL",3.30425588157553e-05
"8660T","L04AD01","L","U",93.45,30,3,"ORAL",3.30425588157553e-05
"8661W","L04AD01","L","U",315.79,1,3,"ORAL",3.30425588157553e-05
"8707G","L02AE02","L","R",232.55,1,5,"INJECTION",3.30425588157553e-05
"8708H","L02AE02","L","R",625.45,1,1,"INJECTION",3.30425588157553e-05
"8709J","L02AE02","L","R",833.55,1,1,"INJECTION",3.30425588157553e-05
"8724E","L04AH01","L","U",587.52,100,3,"ORAL",3.30425588157553e-05
"8725F","L04AH01","L","U",462.01,1,3,"ORAL",3.30425588157553e-05
"8737W","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"8741C","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"8769M","L01EB01","L","A",468.02,30,3,"ORAL",3.30425588157553e-05
"8778B","L04AB01","L","A",371.81,1,3,"INJECTION",3.30425588157553e-05
"8779C","L04AB01","L","A",371.81,1,5,"INJECTION",3.30425588157553e-05
"8819E","L01AX03","L","R",4.74,5,2,"ORAL",3.30425588157553e-05
"8820F","L01AX03","L","R",13.93,5,2,"ORAL",3.30425588157553e-05
"8821G","L01AX03","L","R",59.7,5,2,"ORAL",3.30425588157553e-05
"8833X","L04AH01","L","U",1175.06,100,3,"ORAL",3.30425588157553e-05
"8840G","L04AH02","L","U",151.93,60,3,"ORAL",3.30425588157553e-05
"8841H","L04AH02","L","U",265.21,60,3,"ORAL",3.30425588157553e-05
"8842J","L04AH02","L","U",397.81,60,3,"ORAL",3.30425588157553e-05
"8859G","L02AE02","L","R",1249.4,1,0,"INJECTION",3.30425588157553e-05
"8875D","L02AE02","L","R",232.55,1,5,"INJECTION",3.30425588157553e-05
"8876E","L02AE02","L","R",625.45,1,1,"INJECTION",3.30425588157553e-05
"8877F","L02AE02","L","R",833.55,1,1,"INJECTION",3.30425588157553e-05
"8898H","L01AD01","L","R",10988.32,1,0,"IMPLANTATION",3.30425588157553e-05
"8963R","L04AB04","L","A",444.17,2,2,"INJECTION",3.30425588157553e-05
"8964T","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"8965W","L04AB04","L","A",444.17,2,2,"INJECTION",3.30425588157553e-05
"8966X","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"8984W","L04AH01","L","U",293.77,100,3,"ORAL",3.30425588157553e-05
"9009E","L01CA04","L","A",38.18,1,2,"ORAL",3.30425588157553e-05
"9010F","L01CA04","L","A",57.59,1,2,"ORAL",3.30425588157553e-05
"9033K","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"9034L","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"9035M","L04AB01","L","A",371.81,1,3,"INJECTION",3.30425588157553e-05
"9036N","L04AB01","L","A",371.81,1,5,"INJECTION",3.30425588157553e-05
"9037P","L04AB01","L","A",371.81,1,3,"INJECTION",3.30425588157553e-05
"9064C","L02AE","L","R",358.96,1,5,"IMPLANTATION_ORAL",3.30425588157553e-05
"9065D","L02AE","L","R",931.37,1,0,"IMPLANTATION_ORAL",3.30425588157553e-05
"9066E","L02AE","L","R",1197.73,1,1,"IMPLANTATION_ORAL",3.30425588157553e-05
"9077R","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"9078T","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"9085E","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"9086F","L04AB01","L","A",743.6,1,5,"INJECTION",3.30425588157553e-05
"9087G","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"9088H","L04AB01","L","A",743.6,1,5,"INJECTION",3.30425588157553e-05
"9089J","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"9090K","L04AB01","L","A",743.6,1,5,"INJECTION",3.30425588157553e-05
"9091L","L04AB01","L","A",743.6,1,3,"INJECTION",3.30425588157553e-05
"9099X","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"9100Y","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"9101B","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"9102C","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"9103D","L04AB04","L","A",444.17,2,3,"INJECTION",3.30425588157553e-05
"9104E","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"9111M","L01EA01","L","A",80.03,60,2,"ORAL",3.30425588157553e-05
"9112N","L01EA01","L","A",160.05,30,2,"ORAL",3.30425588157553e-05
"9113P","L01EA01","L","A",80.03,60,5,"ORAL",3.30425588157553e-05
"9114Q","L01EA01","L","A",160.05,30,5,"ORAL",3.30425588157553e-05
"9115R","L01EA01","L","A",80.03,60,2,"ORAL",3.30425588157553e-05
"9116T","L01EA01","L","A",160.05,30,2,"ORAL",3.30425588157553e-05
"9123E","L01EA01","L","A",80.03,60,2,"ORAL",3.30425588157553e-05
"9124F","L01EA01","L","A",160.05,30,2,"ORAL",3.30425588157553e-05
"9125G","L01EA02","L","A",221.98,60,2,"ORAL",3.30425588157553e-05
"9126H","L01EA02","L","A",365.62,60,2,"ORAL",3.30425588157553e-05
"9127J","L01EA02","L","A",452.66,60,2,"ORAL",3.30425588157553e-05
"9148L","L01EH01","L","A",1023.94,70,2,"ORAL",3.30425588157553e-05
"9171Q","L01EA03","L","A",3617.8,120,5,"ORAL",3.30425588157553e-05
"9172R","L01EA01","L","A",80.03,60,5,"ORAL",3.30425588157553e-05
"9173T","L01EA01","L","A",160.05,30,5,"ORAL",3.30425588157553e-05
"9174W","L01EA01","L","A",80.03,60,5,"ORAL",3.30425588157553e-05
"9175X","L01EA01","L","A",160.05,30,5,"ORAL",3.30425588157553e-05
"9176Y","L01EA01","L","A",80.03,60,5,"ORAL",3.30425588157553e-05
"9177B","L01EA01","L","A",160.05,30,5,"ORAL",3.30425588157553e-05
"9178C","L01EA01","L","A",80.03,60,5,"ORAL",3.30425588157553e-05
"9179D","L01EA01","L","A",160.05,30,5,"ORAL",3.30425588157553e-05
"9184J","L01BB05","L","U",831.94,20,5,"ORAL",3.30425588157553e-05
"9188N","L04AB04","L","A",444.17,2,2,"INJECTION",3.30425588157553e-05
"9189P","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"9190Q","L04AB04","L","A",444.17,2,2,"INJECTION",3.30425588157553e-05
"9191R","L04AB04","L","A",444.17,2,5,"INJECTION",3.30425588157553e-05
"9304Q","L04AC05","L","A",716.69,1,2,"INJECTION",3.30425588157553e-05
"9305R","L04AC05","L","A",716.69,1,1,"INJECTION",3.30425588157553e-05
"9342Q","L01EA02","L","A",365.62,30,5,"ORAL",3.30425588157553e-05
"9343R","L01EA02","L","A",365.62,30,2,"ORAL",3.30425588157553e-05
