"year","variable","code","label","value_kind","source_sheet","source_url"
2021,"ANC2P","5112","Chin","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5113","Rohingya","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5199","Mainland South-East Asian, nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","52","Maritime South-East Asian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5200","Maritime South-East Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5201","Filipino","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5202","Indonesian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5203","Javanese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5204","Madurese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5205","Malay","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5206","Sundanese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5207","Timorese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5208","Acehnese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5211","Balinese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5212","Bruneian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5213","Kadazan","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5214","Singaporean","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5215","Temoq","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","5299","Maritime South-East Asian, nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6","NORTH-EAST ASIAN","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","60","North-East Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6000","North-East Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","61","Chinese Asian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6100","Chinese Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6101","Chinese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6102","Taiwanese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6199","Chinese Asian, nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","69","Other North-East Asian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6900","Other North-East Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6901","Japanese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6902","Korean","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6903","Mongolian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6904","Tibetan","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","6999","Other North-East Asian, nec","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7","SOUTHERN AND CENTRAL ASIAN","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","70","Southern and Central Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7000","Southern and Central Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","71","Southern Asian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7100","Southern Asian, nfd","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7101","Anglo-Indian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7102","Bengali","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7103","Burgher","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7104","Gujarati","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7106","Indian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7107","Malayali","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7111","Nepalese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7112","Pakistani","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7113","Punjabi","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7114","Sikh","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7115","Sinhalese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7117","Maldivian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7118","Bangladeshi","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7121","Bhutanese","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7122","Fijian Indian","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7123","Kashmiri","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7124","Parsi","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7125","Sindhi","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7126","Sri Lankan","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7127","Sri Lankan Tamil","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
2021,"ANC2P","7128","Indian Tamil","substantive","2021 Census Dictionary category table","https://www.abs.gov.au/census/guide-census-data/census-dictionary/2021/variables-topic/cultural-diversity/ancestry-2nd-response-anc2p"
