"item_num","category","group","sub_heading","benefit_type","schedule_fee","benefit_75","benefit_85","benefit_100","anaes","weight"
49104,3,"T8",9,"A",617.75,463.35,0,0,"N",2.38583055234942e-05
49105,3,"T8",9,"A",906.05,679.55,0,0,"N",2.38583055234942e-05
49106,3,"T8",9,"A",1098.25,823.7,0,0,"N",2.38583055234942e-05
49109,3,"T8",9,"A",823.6,617.7,0,0,"N",2.38583055234942e-05
49112,3,"T8",9,"A",823.6,617.7,0,0,"N",2.38583055234942e-05
49113,3,"T8",9,"A",819.5,614.65,0,0,"N",2.38583055234942e-05
49114,3,"T8",9,"A",819.5,614.65,0,0,"N",2.38583055234942e-05
49115,3,"T8",9,"A",1317.8,988.35,0,0,"N",2.38583055234942e-05
49116,3,"T8",9,"A",1739.45,1304.6,0,0,"N",2.38583055234942e-05
49117,3,"T8",9,"A",2087.4,1565.55,0,0,"N",2.38583055234942e-05
49118,3,"T8",9,"A",318.4,238.8,0,0,"N",2.38583055234942e-05
49121,3,"T8",9,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
49124,3,"T8",9,"A",433.4,325.05,0,0,"N",2.38583055234942e-05
49127,3,"T8",9,"A",819.5,614.65,0,0,"N",2.38583055234942e-05
49200,3,"T8",10,"A",955.4,716.55,0,0,"N",2.38583055234942e-05
49203,3,"T8",10,"A",904.95,678.75,0,0,"N",2.38583055234942e-05
49206,3,"T8",10,"A",658.95,494.25,0,0,"N",2.38583055234942e-05
49209,3,"T8",10,"A",878.7,659.05,0,0,"N",2.38583055234942e-05
49210,3,"T8",10,"A",1159.95,870,0,0,"N",2.38583055234942e-05
49212,3,"T8",10,"A",274.7,206.05,0,0,"N",2.38583055234942e-05
49213,3,"T8",10,"A",982.85,737.15,0,0,"N",2.38583055234942e-05
49215,3,"T8",10,"A",757.95,568.5,0,0,"N",2.38583055234942e-05
49218,3,"T8",10,"A",318.4,238.8,0,0,"N",2.38583055234942e-05
49219,3,"T8",10,"A",318.4,238.8,0,0,"N",2.38583055234942e-05
49220,3,"T8",10,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
49221,3,"T8",10,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
49224,3,"T8",10,"A",823.6,617.7,0,0,"N",2.38583055234942e-05
49227,3,"T8",10,"A",823.6,617.7,0,0,"N",2.38583055234942e-05
49230,3,"T8",10,"A",1074.7,806.05,0,0,"N",2.38583055234942e-05
49233,3,"T8",10,"A",452.45,339.35,0,0,"N",2.38583055234942e-05
49236,3,"T8",10,"A",682.2,511.65,0,0,"N",2.38583055234942e-05
49239,3,"T8",10,"A",339.35,254.55,0,0,"N",2.38583055234942e-05
49300,3,"T8",11,"A",608.15,456.15,0,0,"N",2.38583055234942e-05
49303,3,"T8",11,"A",637,477.75,0,0,"N",2.38583055234942e-05
49306,3,"T8",11,"A",1263,947.25,0,0,"N",2.38583055234942e-05
49309,3,"T8",11,"A",878.7,659.05,0,0,"N",2.38583055234942e-05
49315,3,"T8",11,"A",988.45,741.35,0,0,"N",2.38583055234942e-05
49318,3,"T8",11,"A",1537.35,1153.05,0,0,"N",2.38583055234942e-05
49319,3,"T8",11,"A",2701,2025.75,0,0,"N",2.38583055234942e-05
49321,3,"T8",11,"A",1867.2,1400.4,0,0,"N",2.38583055234942e-05
49360,3,"T8",11,"A",401.3,301,0,0,"N",2.38583055234942e-05
49363,3,"T8",11,"A",483.15,362.4,0,0,"N",2.38583055234942e-05
49366,3,"T8",11,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
49372,3,"T8",11,"A",1076.05,807.05,0,0,"N",2.38583055234942e-05
49374,3,"T8",11,"A",1998.5,1498.9,0,0,"N",2.38583055234942e-05
49376,3,"T8",11,"A",2459.75,1844.85,0,0,"N",2.38583055234942e-05
49378,3,"T8",11,"A",2152.1,1614.1,0,0,"N",2.38583055234942e-05
49380,3,"T8",11,"A",2613.4,1960.05,0,0,"N",2.38583055234942e-05
49382,3,"T8",11,"A",3382.1,2536.6,0,0,"N",2.38583055234942e-05
49384,3,"T8",11,"A",3997,2997.75,0,0,"N",2.38583055234942e-05
49386,3,"T8",11,"A",2767.2,2075.4,0,0,"N",2.38583055234942e-05
49388,3,"T8",11,"A",3228.35,2421.3,0,0,"N",2.38583055234942e-05
49390,3,"T8",11,"A",3843.3,2882.5,0,0,"N",2.38583055234942e-05
49392,3,"T8",11,"A",5380.6,4035.45,0,0,"N",2.38583055234942e-05
49394,3,"T8",11,"A",4611.9,3458.95,0,0,"N",2.38583055234942e-05
49396,3,"T8",11,"A",3074.6,2305.95,0,0,"N",2.38583055234942e-05
49398,3,"T8",11,"A",2306,1729.5,0,0,"N",2.38583055234942e-05
49500,3,"T8",12,"A",439.25,329.45,0,0,"N",2.38583055234942e-05
49503,3,"T8",12,"A",571.15,428.4,0,0,"N",2.38583055234942e-05
49506,3,"T8",12,"A",856.75,642.6,0,0,"N",2.38583055234942e-05
49509,3,"T8",12,"A",878.7,659.05,0,0,"N",2.38583055234942e-05
49512,3,"T8",12,"A",1537.35,1153.05,0,0,"N",2.38583055234942e-05
49515,3,"T8",12,"A",988.45,741.35,0,0,"N",2.38583055234942e-05
49516,3,"T8",12,"A",2462.75,1847.1,0,0,"N",2.38583055234942e-05
49517,3,"T8",12,"A",1407.3,1055.5,0,0,"N",2.38583055234942e-05
49518,3,"T8",12,"A",1537.35,1153.05,0,0,"N",2.38583055234942e-05
49519,3,"T8",12,"A",2701,2025.75,0,0,"N",2.38583055234942e-05
49521,3,"T8",12,"A",1867.2,1400.4,0,0,"N",2.38583055234942e-05
49524,3,"T8",12,"A",2196.65,1647.5,0,0,"N",2.38583055234942e-05
49525,3,"T8",12,"A",1867.2,1400.4,0,0,"N",2.38583055234942e-05
49527,3,"T8",12,"A",1537.35,1153.05,0,0,"N",2.38583055234942e-05
49530,3,"T8",12,"A",2306.55,1729.95,0,0,"N",2.38583055234942e-05
49533,3,"T8",12,"A",2966,2224.5,0,0,"N",2.38583055234942e-05
49534,3,"T8",12,"A",848.45,636.35,0,0,"N",2.38583055234942e-05
49536,3,"T8",12,"A",1098.25,823.7,0,0,"N",2.38583055234942e-05
49542,3,"T8",12,"A",1537.35,1153.05,0,0,"N",2.38583055234942e-05
49544,3,"T8",12,"A",1789.85,1342.4,0,0,"N",2.38583055234942e-05
49548,3,"T8",12,"A",1098.25,823.7,0,0,"N",2.38583055234942e-05
49551,3,"T8",12,"A",1537.35,1153.05,0,0,"N",2.38583055234942e-05
49554,3,"T8",12,"A",2196.65,1647.5,0,0,"N",2.38583055234942e-05
49564,3,"T8",12,"A",1072.2,804.15,0,0,"N",2.38583055234942e-05
49565,3,"T8",12,"A",1538.8,1154.1,0,0,"N",2.38583055234942e-05
49569,3,"T8",12,"A",878.7,659.05,0,0,"N",2.38583055234942e-05
49570,3,"T8",12,"A",318.4,238.8,0,0,"N",2.38583055234942e-05
49572,3,"T8",12,"A",774.9,581.2,0,0,"N",2.38583055234942e-05
49574,3,"T8",12,"A",774.9,581.2,0,0,"N",2.38583055234942e-05
49576,3,"T8",12,"A",774.9,581.2,0,0,"N",2.38583055234942e-05
49578,3,"T8",12,"A",774.9,581.2,0,0,"N",2.38583055234942e-05
49580,3,"T8",12,"A",774.9,581.2,0,0,"N",2.38583055234942e-05
49582,3,"T8",12,"A",904.8,678.6,0,0,"N",2.38583055234942e-05
49584,3,"T8",12,"A",904.8,678.6,0,0,"N",2.38583055234942e-05
49586,3,"T8",12,"A",904.8,678.6,0,0,"N",2.38583055234942e-05
49590,3,"T8",12,"A",433.4,325.05,0,0,"N",2.38583055234942e-05
49592,3,"T8",11,"A",1331.7,998.8,0,0,"N",2.38583055234942e-05
49594,3,"T8",12,"A",1065.35,799.05,0,0,"N",2.38583055234942e-05
49596,3,"T8",13,"A",799.05,599.3,0,0,"N",2.38583055234942e-05
49703,3,"T8",13,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
49706,3,"T8",13,"A",384.45,288.35,0,0,"N",2.38583055234942e-05
49709,3,"T8",13,"A",823.6,617.7,0,0,"N",2.38583055234942e-05
49712,3,"T8",13,"A",1098.25,823.7,0,0,"N",2.38583055234942e-05
49715,3,"T8",13,"A",1317.8,988.35,0,0,"N",2.38583055234942e-05
49716,3,"T8",13,"A",1739.45,1304.6,0,0,"N",2.38583055234942e-05
49717,3,"T8",13,"A",2087.4,1565.55,0,0,"N",2.38583055234942e-05
49718,3,"T8",13,"A",439.25,329.45,0,0,"N",2.38583055234942e-05
49724,3,"T8",13,"A",768.9,576.7,0,0,"N",2.38583055234942e-05
49727,3,"T8",13,"A",329.35,247.05,0,0,"N",2.38583055234942e-05
49728,3,"T8",13,"A",658.8,494.1,0,0,"N",2.38583055234942e-05
49730,3,"T8",14,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
49732,3,"T8",14,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
49734,3,"T8",14,"A",384.45,288.35,0,0,"N",2.38583055234942e-05
49736,3,"T8",14,"A",768.9,576.7,0,0,"N",2.38583055234942e-05
49738,3,"T8",14,"A",549.1,411.85,0,0,"N",2.38583055234942e-05
49740,3,"T8",13,"A",1647.5,1235.65,0,0,"N",2.38583055234942e-05
49742,3,"T8",13,"A",1555.25,1166.45,0,0,"N",2.38583055234942e-05
49744,3,"T8",13,"A",2332.95,1749.75,0,0,"N",2.38583055234942e-05
49760,3,"T8",14,"A",411.9,308.95,0,0,"N",2.38583055234942e-05
49761,3,"T8",14,"A",604.05,453.05,0,0,"N",2.38583055234942e-05
49762,3,"T8",14,"A",906.05,679.55,0,0,"N",2.38583055234942e-05
49763,3,"T8",14,"A",1057.1,792.85,0,0,"N",2.38583055234942e-05
49764,3,"T8",14,"A",1208.05,906.05,0,0,"N",2.38583055234942e-05
49765,3,"T8",14,"A",1359.15,1019.4,0,0,"N",2.38583055234942e-05
49766,3,"T8",14,"A",1510.1,1132.6,0,0,"N",2.38583055234942e-05
49767,3,"T8",14,"A",1661.15,1245.9,0,0,"N",2.38583055234942e-05
49768,3,"T8",14,"A",1812.1,1359.1,0,0,"N",2.38583055234942e-05
49769,3,"T8",14,"A",1057.1,792.85,0,0,"N",2.38583055234942e-05
49770,3,"T8",14,"A",1757.05,1317.8,0,0,"N",2.38583055234942e-05
49771,3,"T8",13,"A",433.4,325.05,0,0,"N",2.38583055234942e-05
49772,3,"T8",14,"A",382.5,286.9,0,0,"N",2.38583055234942e-05
49773,3,"T8",14,"A",474.05,355.55,0,0,"N",2.38583055234942e-05
49774,3,"T8",14,"A",322.85,242.15,0,0,"N",2.38583055234942e-05
49775,3,"T8",14,"A",435.9,326.95,0,0,"N",2.38583055234942e-05
49776,3,"T8",14,"A",1371.2,1028.4,0,0,"N",2.38583055234942e-05
49777,3,"T8",14,"A",811.9,608.95,0,0,"N",2.38583055234942e-05
49778,3,"T8",14,"A",1217.85,913.4,0,0,"N",2.38583055234942e-05
49779,3,"T8",14,"A",1420.75,1065.6,0,0,"N",2.38583055234942e-05
49780,3,"T8",14,"A",1623.65,1217.75,0,0,"N",2.38583055234942e-05
49781,3,"T8",14,"A",1217.85,913.4,0,0,"N",2.38583055234942e-05
49782,3,"T8",13,"A",659.6,494.7,0,0,"N",2.38583055234942e-05
49783,3,"T8",NA,"A",884.55,663.45,0,0,"N",2.38583055234942e-05
49784,3,"T8",14,"A",1010.9,758.2,0,0,"N",2.38583055234942e-05
49785,3,"T8",14,"A",1137.15,852.9,0,0,"N",2.38583055234942e-05
49786,3,"T8",14,"A",1263.4,947.55,0,0,"N",2.38583055234942e-05
49787,3,"T8",14,"A",1389.65,1042.25,0,0,"N",2.38583055234942e-05
49788,3,"T8",14,"A",1515.95,1137,0,0,"N",2.38583055234942e-05
49789,3,"T8",14,"A",1303.9,977.95,0,0,"N",2.38583055234942e-05
49790,3,"T8",14,"A",1132.55,849.45,0,0,"N",2.38583055234942e-05
49791,3,"T8",14,"A",513.5,385.15,0,0,"N",2.38583055234942e-05
49792,3,"T8",14,"A",576.75,432.6,0,0,"N",2.38583055234942e-05
49793,3,"T8",14,"A",672.85,504.65,0,0,"N",2.38583055234942e-05
49794,3,"T8",14,"A",768.95,576.75,0,0,"N",2.38583055234942e-05
49795,3,"T8",14,"A",865.1,648.85,0,0,"N",2.38583055234942e-05
49796,3,"T8",14,"A",961.25,720.95,0,0,"N",2.38583055234942e-05
49797,3,"T8",14,"A",1057.35,793.05,0,0,"N",2.38583055234942e-05
49798,3,"T8",14,"A",1153.5,865.15,0,0,"N",2.38583055234942e-05
49800,3,"T8",14,"C",153.75,115.35,130.7,0,"N",2.38583055234942e-05
49803,3,"T8",14,"A",197.75,148.35,0,0,"N",2.38583055234942e-05
49806,3,"T8",14,"C",153.75,115.35,130.7,0,"N",2.38583055234942e-05
49809,3,"T8",14,"A",252.55,189.45,0,0,"N",2.38583055234942e-05
49812,3,"T8",14,"A",505.1,378.85,0,0,"N",2.38583055234942e-05
49814,3,"T8",13,"A",1153.35,865.05,0,0,"N",2.38583055234942e-05
49815,3,"T8",14,"A",1599.75,1199.85,0,0,"N",2.38583055234942e-05
49818,3,"T8",14,"A",318.4,238.8,0,0,"N",2.38583055234942e-05
49821,3,"T8",14,"A",505.1,378.85,0,0,"N",2.38583055234942e-05
49824,3,"T8",14,"A",884.2,663.15,0,0,"N",2.38583055234942e-05
49827,3,"T8",14,"A",549.1,411.85,0,0,"N",2.38583055234942e-05
49830,3,"T8",14,"A",960.95,720.75,0,0,"N",2.38583055234942e-05
49833,3,"T8",14,"A",604.05,453.05,0,0,"N",2.38583055234942e-05
49836,3,"T8",14,"A",1043.4,782.55,0,0,"N",2.38583055234942e-05
49837,3,"T8",14,"A",755.1,566.35,0,0,"N",2.38583055234942e-05
49838,3,"T8",14,"A",1303.9,977.95,0,0,"N",2.38583055234942e-05
49839,3,"T8",14,"A",604.05,453.05,0,0,"N",2.38583055234942e-05
49845,3,"T8",14,"A",755.1,566.35,0,0,"N",2.38583055234942e-05
49851,3,"T8",14,"A",505.1,378.85,0,0,"N",2.38583055234942e-05
49854,3,"T8",14,"A",439.25,329.45,0,0,"N",2.38583055234942e-05
49857,3,"T8",14,"A",406.3,304.75,0,0,"N",2.38583055234942e-05
49860,3,"T8",14,"A",379.5,284.65,0,0,"N",2.38583055234942e-05
49866,3,"T8",14,"A",351.2,263.4,0,0,"N",2.38583055234942e-05
49878,3,"T8",14,"C",65.9,49.45,56.05,0,"N",2.38583055234942e-05
49881,3,"T8",14,"A",256.5,192.4,0,0,"N",2.38583055234942e-05
49884,3,"T8",13,"A",433.4,325.05,0,0,"N",2.38583055234942e-05
49887,3,"T8",14,"A",346.45,259.85,0,0,"N",2.38583055234942e-05
49890,3,"T8",13,"A",585,438.75,0,0,"N",2.38583055234942e-05
50107,3,"T8",11,"A",549.1,411.85,0,0,"N",2.38583055234942e-05
50112,3,"T8",15,"A",421.2,315.9,0,0,"N",2.38583055234942e-05
50115,3,"T8",15,"A",166.85,125.15,0,0,"N",2.38583055234942e-05
50118,3,"T8",15,"A",914.05,685.55,0,0,"N",2.38583055234942e-05
50130,3,"T8",15,"A",364.35,273.3,0,0,"N",2.38583055234942e-05
50200,3,"T8",16,"C",219.55,164.7,186.65,0,"N",2.38583055234942e-05
50201,3,"T8",16,"C",384.35,288.3,326.7,0,"N",2.38583055234942e-05
50203,3,"T8",16,"A",483.25,362.45,0,0,"N",2.38583055234942e-05
50206,3,"T8",16,"A",713.95,535.5,0,0,"N",2.38583055234942e-05
50209,3,"T8",16,"A",878.7,659.05,0,0,"N",2.38583055234942e-05
50212,3,"T8",16,"A",1921.95,1441.5,0,0,"N",2.38583055234942e-05
50215,3,"T8",16,"A",2416.25,1812.2,0,0,"N",2.38583055234942e-05
50218,3,"T8",16,"A",3185.1,2388.85,0,0,"N",2.38583055234942e-05
50221,3,"T8",16,"A",2965.2,2223.9,0,0,"N",2.38583055234942e-05
50224,3,"T8",16,"A",3294.75,2471.1,0,0,"N",2.38583055234942e-05
50233,3,"T8",16,"A",2526,1894.5,0,0,"N",2.38583055234942e-05
50236,3,"T8",16,"A",1976.95,1482.75,0,0,"N",2.38583055234942e-05
50239,3,"T8",16,"A",1317.8,988.35,0,0,"N",2.38583055234942e-05
50242,3,"T8",16,"A",988.45,741.35,0,0,"N",2.38583055234942e-05
50245,3,"T8",17,"A",2965.45,2224.1,0,0,"N",2.38583055234942e-05
50300,3,"T8",17,"A",1350.5,1012.9,0,0,"N",2.38583055234942e-05
50303,3,"T8",17,"A",1843.85,1382.9,0,0,"N",2.38583055234942e-05
50306,3,"T8",17,"A",2878.9,2159.2,0,0,"N",2.38583055234942e-05
50309,3,"T8",17,"A",355.9,266.95,0,0,"N",2.38583055234942e-05
50310,3,"T8",17,"C",50.95,38.25,43.35,0,"N",2.38583055234942e-05
50312,3,"T8",17,"A",877.5,658.15,0,0,"N",2.38583055234942e-05
50321,3,"T8",17,"A",1083.55,812.7,0,0,"N",2.38583055234942e-05
50324,3,"T8",17,"A",1544.75,1158.6,0,0,"N",2.38583055234942e-05
50330,3,"T8",17,"A",266.75,200.1,0,0,"N",2.38583055234942e-05
50333,3,"T8",17,"A",719.5,539.65,0,0,"N",2.38583055234942e-05
50335,3,"T8",17,"A",719.5,539.65,0,0,"N",2.38583055234942e-05
50336,3,"T8",17,"A",1075.6,806.7,0,0,"N",2.38583055234942e-05
50339,3,"T8",17,"A",688.85,516.65,0,0,"N",2.38583055234942e-05
50345,3,"T8",17,"A",404.4,303.3,0,0,"N",2.38583055234942e-05
50348,3,"T8",17,"A",266.75,200.1,0,0,"N",2.38583055234942e-05
50351,3,"T8",17,"A",1863.3,1397.5,0,0,"N",2.38583055234942e-05
50352,3,"T8",17,"C",65.9,49.45,56.05,0,"N",2.38583055234942e-05
50354,3,"T8",17,"A",1528.25,1146.2,0,0,"N",2.38583055234942e-05
50357,3,"T8",17,"A",655.05,491.3,0,0,"N",2.38583055234942e-05
50360,3,"T8",17,"A",760.15,570.15,0,0,"N",2.38583055234942e-05
50369,3,"T8",17,"A",760.15,570.15,0,0,"N",2.38583055234942e-05
50372,3,"T8",17,"A",1334.3,1000.75,0,0,"N",2.38583055234942e-05
50375,3,"T8",17,"A",582.25,436.7,0,0,"N",2.38583055234942e-05
50378,3,"T8",17,"A",1019,764.25,0,0,"N",2.38583055234942e-05
50381,3,"T8",17,"A",760.15,570.15,0,0,"N",2.38583055234942e-05
50384,3,"T8",17,"A",1334.3,1000.75,0,0,"N",2.38583055234942e-05
50390,3,"T8",17,"A",266.75,200.1,0,0,"N",2.38583055234942e-05
50393,3,"T8",17,"A",986.55,739.95,0,0,"N",2.38583055234942e-05
50394,3,"T8",17,"A",3240,2430,0,0,"N",2.38583055234942e-05
50395,3,"T8",5,"A",1065.35,799.05,0,0,"N",2.38583055234942e-05
50396,3,"T8",17,"A",542,406.5,0,0,"N",2.38583055234942e-05
50399,3,"T8",17,"A",1075.6,806.7,0,0,"N",2.38583055234942e-05
50411,3,"T8",17,"A",1528.25,1146.2,0,0,"N",2.38583055234942e-05
50414,3,"T8",17,"A",2062.1,1546.6,0,0,"N",2.38583055234942e-05
50417,3,"T8",17,"A",1528.25,1146.2,0,0,"N",2.38583055234942e-05
50420,3,"T8",17,"A",1261.45,946.1,0,0,"N",2.38583055234942e-05
50423,3,"T8",17,"A",1164.45,873.35,0,0,"N",2.38583055234942e-05
50426,3,"T8",17,"A",542,406.5,0,0,"N",2.38583055234942e-05
50428,3,"T8",17,"A",904.8,678.6,0,0,"N",2.38583055234942e-05
50450,3,"T8",18,"A",1431.3,1073.5,0,0,"N",2.38583055234942e-05
50451,3,"T8",18,"A",1431.3,1073.5,0,0,"N",2.38583055234942e-05
50455,3,"T8",18,"A",1620.9,1215.7,0,0,"N",2.38583055234942e-05
50456,3,"T8",18,"A",1620.9,1215.7,0,0,"N",2.38583055234942e-05
50460,3,"T8",18,"A",2419.95,1815,0,0,"N",2.38583055234942e-05
50461,3,"T8",18,"A",2419.95,1815,0,0,"N",2.38583055234942e-05
50465,3,"T8",18,"A",3408.5,2556.4,0,0,"N",2.38583055234942e-05
50466,3,"T8",18,"A",3408.5,2556.4,0,0,"N",2.38583055234942e-05
50470,3,"T8",18,"A",4322.8,3242.1,0,0,"N",2.38583055234942e-05
50471,3,"T8",18,"A",4322.8,3242.1,0,0,"N",2.38583055234942e-05
50475,3,"T8",18,"A",4988.1,3741.1,0,0,"N",2.38583055234942e-05
50476,3,"T8",18,"A",4988.1,3741.1,0,0,"N",2.38583055234942e-05
50508,3,"T8",19,"C",461,345.75,391.85,0,"N",2.38583055234942e-05
50512,3,"T8",19,"A",615.15,461.4,0,0,"N",2.38583055234942e-05
50524,3,"T8",19,"A",476.6,357.45,0,0,"N",2.38583055234942e-05
50528,3,"T8",19,"A",768.75,576.6,0,0,"N",2.38583055234942e-05
50532,3,"T8",19,"A",668.9,501.7,0,0,"N",2.38583055234942e-05
50536,3,"T8",19,"A",891.8,668.85,0,0,"N",2.38583055234942e-05
50540,3,"T8",19,"A",615.15,461.4,0,0,"N",2.38583055234942e-05
50544,3,"T8",19,"A",307.5,230.65,0,0,"N",2.38583055234942e-05
50548,3,"T8",19,"A",615.15,461.4,0,0,"N",2.38583055234942e-05
50552,3,"T8",19,"A",530.5,397.9,0,0,"N",2.38583055234942e-05
50556,3,"T8",19,"A",707.15,530.4,0,0,"N",2.38583055234942e-05
50560,3,"T8",19,"A",553.45,415.1,0,0,"N",2.38583055234942e-05
50564,3,"T8",19,"A",738,553.5,0,0,"N",2.38583055234942e-05
50568,3,"T8",19,"A",645.85,484.4,0,0,"N",2.38583055234942e-05
50572,3,"T8",19,"A",861.1,645.85,0,0,"N",2.38583055234942e-05
50576,3,"T8",19,"A",707.15,530.4,0,0,"N",2.38583055234942e-05
50580,3,"T8",19,"A",738,553.5,0,0,"N",2.38583055234942e-05
50584,3,"T8",19,"A",707.15,530.4,0,0,"N",2.38583055234942e-05
50588,3,"T8",19,"A",922.4,691.8,0,0,"N",2.38583055234942e-05
50592,3,"T8",19,"A",1120.2,840.15,0,0,"N",2.38583055234942e-05
50596,3,"T8",19,"A",350.15,262.65,0,0,"N",2.38583055234942e-05
50600,3,"T8",20,"A",507.15,380.4,0,0,"N",2.38583055234942e-05
50604,3,"T8",20,"A",2152.3,1614.25,0,0,"N",2.38583055234942e-05
50608,3,"T8",20,"A",3997.75,2998.35,0,0,"N",2.38583055234942e-05
50612,3,"T8",20,"A",5686.5,4264.9,0,0,"N",2.38583055234942e-05
50616,3,"T8",20,"A",722.5,541.9,0,0,"N",2.38583055234942e-05
50620,3,"T8",20,"A",3997.75,2998.35,0,0,"N",2.38583055234942e-05
50624,3,"T8",20,"A",3997.75,2998.35,0,0,"N",2.38583055234942e-05
50628,3,"T8",20,"A",4938.4,3703.8,0,0,"N",2.38583055234942e-05
50632,3,"T8",20,"A",4151.5,3113.65,0,0,"N",2.38583055234942e-05
50636,3,"T8",20,"A",4612.75,3459.6,0,0,"N",2.38583055234942e-05
50640,3,"T8",20,"A",2549.85,1912.4,0,0,"N",2.38583055234942e-05
50644,3,"T8",20,"A",2460.2,1845.15,0,0,"N",2.38583055234942e-05
50654,3,"T8",21,"A",579.35,434.55,0,0,"N",2.38583055234942e-05
50950,3,"T8",NA,"A",953.2,714.9,0,0,"N",2.38583055234942e-05
50952,3,"T8",NA,"A",953.2,714.9,0,0,"N",2.38583055234942e-05
51011,3,"T8",NA,"A",1674.6,1255.95,0,0,"N",2.38583055234942e-05
51012,3,"T8",NA,"A",2232.6,1674.45,0,0,"N",2.38583055234942e-05
51013,3,"T8",NA,"A",2790.75,2093.1,0,0,"N",2.38583055234942e-05
51014,3,"T8",NA,"A",3348.9,2511.7,0,0,"N",2.38583055234942e-05
51015,3,"T8",NA,"A",3907.05,2930.3,0,0,"N",2.38583055234942e-05
51020,3,"T8",NA,"A",893,669.75,0,0,"N",2.38583055234942e-05
51021,3,"T8",NA,"A",1494.65,1121,0,0,"N",2.38583055234942e-05
51022,3,"T8",NA,"A",1859.25,1394.45,0,0,"N",2.38583055234942e-05
51023,3,"T8",NA,"A",2212.55,1659.45,0,0,"N",2.38583055234942e-05
51024,3,"T8",NA,"A",2554.3,1915.75,0,0,"N",2.38583055234942e-05
51025,3,"T8",NA,"A",2985.45,2239.1,0,0,"N",2.38583055234942e-05
51026,3,"T8",NA,"A",3268.65,2451.5,0,0,"N",2.38583055234942e-05
51031,3,"T8",NA,"A",1098.25,823.7,0,0,"N",2.38583055234942e-05
51032,3,"T8",NA,"A",1317.95,988.5,0,0,"N",2.38583055234942e-05
51033,3,"T8",NA,"A",1537.65,1153.25,0,0,"N",2.38583055234942e-05
51034,3,"T8",NA,"A",1647.4,1235.55,0,0,"N",2.38583055234942e-05
51035,3,"T8",NA,"A",1757.3,1318,0,0,"N",2.38583055234942e-05
51036,3,"T8",NA,"A",1867.05,1400.3,0,0,"N",2.38583055234942e-05
51041,3,"T8",NA,"A",1263,947.25,0,0,"N",2.38583055234942e-05
51042,3,"T8",NA,"A",1768.3,1326.25,0,0,"N",2.38583055234942e-05
51043,3,"T8",NA,"A",2210.4,1657.8,0,0,"N",2.38583055234942e-05
51044,3,"T8",NA,"A",2399.8,1799.85,0,0,"N",2.38583055234942e-05
51045,3,"T8",NA,"A",2526.05,1894.55,0,0,"N",2.38583055234942e-05
51051,3,"T8",NA,"A",2158.15,1618.65,0,0,"N",2.38583055234942e-05
51052,3,"T8",NA,"A",2624.8,1968.6,0,0,"N",2.38583055234942e-05
51053,3,"T8",NA,"A",2986.35,2239.8,0,0,"N",2.38583055234942e-05
51054,3,"T8",NA,"A",1592.3,1194.25,0,0,"N",2.38583055234942e-05
51055,3,"T8",NA,"A",2388.55,1791.45,0,0,"N",2.38583055234942e-05
51056,3,"T8",NA,"A",2786.55,2089.95,0,0,"N",2.38583055234942e-05
51057,3,"T8",NA,"A",2799.75,2099.85,0,0,"N",2.38583055234942e-05
51058,3,"T8",NA,"A",3150.3,2362.75,0,0,"N",2.38583055234942e-05
51059,3,"T8",NA,"A",3849.75,2887.35,0,0,"N",2.38583055234942e-05
51061,3,"T8",NA,"A",3306.8,2480.1,0,0,"N",2.38583055234942e-05
51062,3,"T8",NA,"A",4286.35,3214.8,0,0,"N",2.38583055234942e-05
51063,3,"T8",NA,"A",5191.6,3893.7,0,0,"N",2.38583055234942e-05
51064,3,"T8",NA,"A",5777.8,4333.35,0,0,"N",2.38583055234942e-05
51065,3,"T8",NA,"A",6390.3,4792.75,0,0,"N",2.38583055234942e-05
51066,3,"T8",NA,"A",6728.25,5046.2,0,0,"N",2.38583055234942e-05
51071,3,"T8",NA,"A",2916.4,2187.3,0,0,"N",2.38583055234942e-05
51072,3,"T8",NA,"A",3033.1,2274.85,0,0,"N",2.38583055234942e-05
51073,3,"T8",NA,"A",3849.75,2887.35,0,0,"N",2.38583055234942e-05
51102,3,"T8",NA,"A",1380.6,1035.45,0,0,"N",2.38583055234942e-05
51103,3,"T8",NA,"A",2426.15,1819.65,0,0,"N",2.38583055234942e-05
51110,3,"T8",NA,"A",878.7,659.05,0,0,"N",2.38583055234942e-05
51111,3,"T8",NA,"A",373.5,280.15,0,0,"N",2.38583055234942e-05
51112,3,"T8",NA,"C",252.55,189.45,214.7,0,"N",2.38583055234942e-05
51113,3,"T8",NA,"A",280.05,210.05,0,0,"N",2.38583055234942e-05
51114,3,"T8",NA,"A",494.4,370.8,0,0,"N",2.38583055234942e-05
51115,3,"T8",NA,"A",494.4,370.8,0,0,"N",2.38583055234942e-05
51120,3,"T8",NA,"A",274.7,206.05,0,0,"N",2.38583055234942e-05
51130,3,"T8",NA,"A",2092.4,1569.3,0,0,"N",2.38583055234942e-05
